t,arrival_idx,max_wtp,season,customer_type,commodity_value,TEU,FEU,HC,REEF
12,2,3270.61,HIGH,NEW,LOW,1,0,0,0
12,3,2464.01,HIGH,RECURRING,LOW,1,0,0,0
12,4,14801.88,HIGH,RECURRING,LOW,3,0,1,0
13,0,9448.14,HIGH,NEW,LOW,1,0,1,0
13,1,10118.19,HIGH,RECURRING,HIGH,2,0,0,0
13,2,11264.34,HIGH,NEW,HIGH,2,0,0,0
13,3,15957.67,HIGH,NEW,LOW,0,0,1,1
13,4,5243.05,HIGH,NEW,LOW,0,0,1,0
14,0,6002.93,HIGH,RECURRING,LOW,2,0,0,0
14,1,5666.13,HIGH,RECURRING,LOW,2,0,0,0
14,2,8273.34,HIGH,NEW,LOW,3,0,0,0
14,3,9235.06,HIGH,NEW,LOW,0,1,1,0
14,4,24986.25,HIGH,NEW,HIGH,3,0,1,0
14,5,12651.89,HIGH,NEW,HIGH,1,0,1,0
14,6,16835.19,HIGH,RECURRING,LOW,1,1,0,1
15,0,7067.88,HIGH,RECURRING,HIGH,0,0,1,0
15,1,8747.44,HIGH,NEW,LOW,1,1,0,0
15,2,4479.24,HIGH,NEW,LOW,0,0,1,0
15,3,12046.45,HIGH,NEW,HIGH,1,1,0,0
15,4,15223.49,HIGH,RECURRING,LOW,1,0,1,1
15,5,3924.97,HIGH,NEW,HIGH,1,0,0,0
15,6,30275.83,HIGH,RECURRING,HIGH,4,1,0,0
16,0,9253.18,HIGH,RECURRING,LOW,0,0,0,1
16,1,20770.02,HIGH,NEW,HIGH,1,1,1,0
17,0,9331.45,HIGH,NEW,LOW,3,0,0,0
18,0,15294.36,HIGH,RECURRING,LOW,1,2,0,0
18,1,2617.58,HIGH,RECURRING,LOW,1,0,0,0
18,2,8967.42,HIGH,RECURRING,LOW,3,0,0,0
18,3,5912.24,HIGH,RECURRING,LOW,0,1,0,0
18,4,28147.11,HIGH,NEW,HIGH,3,0,1,0
19,0,9987.56,HIGH,NEW,LOW,2,0,1,0
19,1,14584.27,HIGH,NEW,LOW,1,1,1,0
19,2,8751.51,HIGH,RECURRING,HIGH,2,0,0,0
19,3,5687.90,HIGH,NEW,LOW,0,0,1,0
20,0,25234.88,HIGH,RECURRING,LOW,2,2,2,0
20,1,4294.63,HIGH,RECURRING,HIGH,1,0,0,0
20,2,5334.42,HIGH,NEW,LOW,0,1,0,0
20,3,4729.00,HIGH,NEW,HIGH,1,0,0,0
20,4,4198.69,HIGH,NEW,LOW,0,1,0,0
21,0,5106.58,HIGH,NEW,HIGH,1,0,0,0
21,1,19867.05,HIGH,RECURRING,LOW,2,1,0,1
21,2,4737.57,HIGH,RECURRING,LOW,0,1,0,0
22,0,16864.79,HIGH,NEW,HIGH,2,0,1,0
22,1,6831.90,HIGH,NEW,LOW,1,0,1,0
22,2,2857.93,HIGH,NEW,LOW,1,0,0,0
23,0,9049.92,HIGH,RECURRING,HIGH,0,1,0,0
23,1,17472.36,HIGH,RECURRING,HIGH,1,0,0,1
23,2,3311.98,HIGH,NEW,LOW,1,0,0,0
23,3,28904.43,HIGH,NEW,HIGH,3,1,1,0
23,4,4793.16,HIGH,NEW,HIGH,1,0,0,0
23,5,3186.42,HIGH,NEW,LOW,1,0,0,0
24,0,26612.34,HIGH,RECURRING,LOW,2,2,0,1
24,1,4103.24,HIGH,RECURRING,HIGH,1,0,0,0
24,2,21572.67,HIGH,NEW,LOW,2,0,0,2
24,3,20031.76,HIGH,NEW,LOW,1,1,0,1
24,4,6107.48,HIGH,NEW,LOW,0,0,1,0
24,5,10261.31,HIGH,NEW,LOW,1,0,0,1
24,6,21430.84,HIGH,NEW,LOW,1,1,2,0
24,7,11194.30,HIGH,NEW,HIGH,1,1,0,0
25,0,13915.89,HIGH,NEW,LOW,2,2,0,0
25,1,4727.46,HIGH,RECURRING,LOW,0,0,1,0
26,0,28978.09,HIGH,RECURRING,HIGH,2,0,0,1
26,1,13221.03,HIGH,NEW,HIGH,0,0,0,1
26,2,4870.00,HIGH,RECURRING,LOW,0,1,0,0
26,3,16705.95,HIGH,RECURRING,HIGH,2,1,0,0
26,4,7605.09,HIGH,NEW,LOW,1,0,1,0
26,5,7586.85,HIGH,NEW,LOW,1,0,1,0
27,0,12034.23,HIGH,RECURRING,LOW,1,2,0,0
27,1,5220.58,HIGH,NEW,LOW,0,0,1,0
27,2,5934.99,HIGH,NEW,LOW,2,0,0,0
27,3,15647.95,HIGH,NEW,HIGH,1,2,0,0
27,4,13904.42,HIGH,RECURRING,HIGH,1,1,0,0
27,5,34710.28,HIGH,NEW,HIGH,4,2,0,0
27,6,56742.44,HIGH,RECURRING,HIGH,2,5,0,0
28,0,17902.16,HIGH,NEW,HIGH,1,0,1,0
28,1,17672.19,HIGH,NEW,HIGH,2,1,0,0
29,0,10286.46,HIGH,RECURRING,LOW,2,1,0,0
29,1,11394.03,HIGH,RECURRING,HIGH,1,0,1,0
29,2,10246.62,HIGH,NEW,LOW,1,2,0,0
29,3,35879.13,HIGH,RECURRING,LOW,4,3,2,0
30,0,16644.90,HIGH,NEW,HIGH,0,0,0,1
30,1,5244.22,HIGH,RECURRING,LOW,0,0,1,0
30,2,25818.93,HIGH,NEW,HIGH,1,1,0,1
30,3,16053.40,HIGH,NEW,LOW,2,0,2,0
31,0,22262.37,HIGH,NEW,HIGH,1,0,0,1
31,1,8821.01,HIGH,NEW,HIGH,0,0,1,0
31,2,4587.47,HIGH,RECURRING,HIGH,1,0,0,0
31,3,11665.52,HIGH,RECURRING,HIGH,3,0,0,0
32,0,2802.02,HIGH,RECURRING,LOW,1,0,0,0
32,1,19876.19,HIGH,RECURRING,HIGH,2,0,1,0
32,2,6621.16,HIGH,NEW,LOW,2,0,0,0
33,0,11772.11,HIGH,NEW,LOW,1,0,0,1
33,1,5124.51,HIGH,RECURRING,LOW,0,1,0,0
33,2,3105.57,HIGH,NEW,LOW,1,0,0,0
33,3,5612.01,HIGH,NEW,LOW,0,1,0,0
33,4,19613.41,HIGH,NEW,HIGH,0,2,0,0
34,0,15998.81,HIGH,NEW,HIGH,3,0,0,0
34,1,21414.17,HIGH,RECURRING,LOW,1,1,3,0
34,2,12856.66,HIGH,RECURRING,LOW,0,2,1,0
34,3,5730.87,HIGH,NEW,LOW,0,0,1,0
34,4,9733.31,HIGH,NEW,LOW,0,2,0,0
34,5,6932.60,HIGH,NEW,HIGH,0,0,1,0
34,6,6378.04,HIGH,RECURRING,LOW,1,1,0,0
35,0,4981.34,HIGH,RECURRING,HIGH,1,0,0,0
35,1,7673.69,HIGH,RECURRING,HIGH,0,1,0,0
35,2,19056.89,HIGH,RECURRING,LOW,2,1,0,1
35,3,9400.44,HIGH,RECURRING,HIGH,0,0,1,0
35,4,6326.01,HIGH,NEW,LOW,2,0,0,0
36,0,21883.37,HIGH,NEW,LOW,0,2,0,1
36,1,4561.97,HIGH,NEW,LOW,0,0,1,0
36,2,7618.38,HIGH,RECURRING,HIGH,0,1,0,0
37,0,2344.71,HIGH,NEW,LOW,1,0,0,0
37,1,3197.00,HIGH,RECURRING,LOW,1,0,0,0
37,2,22129.28,HIGH,NEW,HIGH,1,1,1,0
37,3,11701.45,HIGH,RECURRING,LOW,0,1,1,0
37,4,20891.41,HIGH,RECURRING,LOW,0,3,2,0
37,5,8284.77,HIGH,NEW,LOW,1,0,1,0
38,0,3225.33,HIGH,RECURRING,LOW,1,0,0,0
38,1,18872.69,HIGH,NEW,HIGH,0,1,1,0
38,2,4814.19,HIGH,NEW,LOW,0,1,0,0
38,3,2948.62,HIGH,RECURRING,LOW,1,0,0,0
38,4,31689.35,HIGH,NEW,LOW,3,0,2,1
39,0,12867.24,HIGH,NEW,LOW,1,1,1,0
39,1,29066.49,HIGH,RECURRING,HIGH,0,0,2,1
39,2,15733.64,HIGH,NEW,LOW,2,1,1,0
39,3,3061.12,HIGH,NEW,LOW,1,0,0,0
39,4,20063.90,HIGH,RECURRING,LOW,3,1,1,0
40,0,11378.36,HIGH,NEW,LOW,1,0,2,0
40,1,9165.16,HIGH,NEW,LOW,1,1,0,0
41,0,11422.17,HIGH,NEW,HIGH,1,0,1,0
41,1,10802.23,HIGH,RECURRING,LOW,2,0,1,0
41,2,14427.43,HIGH,NEW,HIGH,1,0,1,0
41,3,2713.34,HIGH,NEW,LOW,1,0,0,0
42,0,25682.09,HIGH,NEW,HIGH,3,1,0,0
42,1,11088.72,HIGH,NEW,LOW,3,0,1,0
42,2,2938.67,HIGH,NEW,LOW,1,0,0,0
42,3,2903.81,HIGH,RECURRING,LOW,1,0,0,0
42,4,18913.68,HIGH,NEW,HIGH,2,1,0,0
43,0,11676.43,HIGH,RECURRING,LOW,0,2,0,0
43,1,7700.18,HIGH,NEW,LOW,1,1,0,0
43,2,9605.91,HIGH,NEW,LOW,0,0,0,1
43,3,13062.50,HIGH,NEW,HIGH,0,0,0,1
44,0,27099.48,HIGH,NEW,HIGH,2,2,0,0
44,1,17330.26,HIGH,NEW,HIGH,2,0,1,0
44,2,7669.59,HIGH,NEW,LOW,1,1,0,0
44,3,11472.96,HIGH,RECURRING,HIGH,3,0,0,0
44,4,4657.59,HIGH,RECURRING,LOW,0,1,0,0
45,0,17749.39,HIGH,RECURRING,LOW,0,1,2,0
45,1,28873.28,HIGH,NEW,HIGH,1,1,0,1
46,0,3157.11,HIGH,NEW,LOW,1,0,0,0
46,1,22739.70,HIGH,RECURRING,LOW,4,0,0,1
47,0,10197.57,HIGH,NEW,HIGH,2,0,0,0
47,1,16417.25,HIGH,RECURRING,HIGH,0,1,1,0
47,2,33150.56,HIGH,RECURRING,HIGH,2,1,0,1
48,0,12356.99,HIGH,NEW,LOW,1,0,0,1
48,1,7640.73,HIGH,NEW,HIGH,0,1,0,0
48,2,30060.88,HIGH,RECURRING,HIGH,0,2,0,1
48,3,2811.35,HIGH,NEW,LOW,1,0,0,0
48,4,22177.17,HIGH,NEW,HIGH,2,1,1,0
48,5,3534.15,HIGH,NEW,LOW,1,0,0,0
49,0,25875.77,HIGH,NEW,LOW,4,1,0,1
49,1,14242.43,HIGH,NEW,LOW,1,2,0,0
49,2,18247.38,HIGH,NEW,LOW,1,1,0,1
49,3,12855.22,HIGH,RECURRING,HIGH,1,0,1,0
49,4,17311.07,HIGH,RECURRING,LOW,0,2,1,0
50,0,26879.10,HIGH,NEW,HIGH,0,0,3,0
50,1,13007.67,HIGH,NEW,LOW,1,1,1,0
50,2,19864.79,HIGH,RECURRING,HIGH,1,0,0,1
50,3,39475.98,HIGH,RECURRING,HIGH,3,1,0,1
50,4,13548.28,HIGH,NEW,HIGH,3,0,0,0
51,0,7771.26,HIGH,RECURRING,HIGH,0,1,0,0
51,1,16638.87,HIGH,NEW,LOW,3,0,1,0
51,2,17283.01,HIGH,RECURRING,HIGH,2,1,0,0
51,3,6800.46,HIGH,NEW,HIGH,0,1,0,0
52,0,5248.22,HIGH,RECURRING,LOW,0,1,0,0
52,1,2316.35,HIGH,NEW,LOW,1,0,0,0
52,2,32006.44,HIGH,RECURRING,HIGH,4,0,1,0
53,0,5704.31,HIGH,NEW,HIGH,1,0,0,0
53,1,5228.98,HIGH,RECURRING,LOW,0,0,1,0
53,2,11579.72,HIGH,NEW,LOW,0,1,0,1
53,3,13408.36,HIGH,NEW,LOW,1,0,2,0
54,0,18304.73,HIGH,NEW,HIGH,3,0,1,0
54,1,14381.23,HIGH,NEW,LOW,1,0,0,1
55,0,20451.83,HIGH,NEW,LOW,3,0,1,1
55,1,5009.94,HIGH,RECURRING,LOW,0,1,0,0
55,2,29582.25,HIGH,RECURRING,HIGH,0,1,1,1
56,0,4339.01,HIGH,RECURRING,LOW,2,0,0,0
56,1,8129.94,HIGH,RECURRING,HIGH,2,0,0,0
56,2,14818.63,HIGH,RECURRING,LOW,4,0,1,0
56,3,9849.86,HIGH,NEW,LOW,0,2,0,0
56,4,16766.13,HIGH,NEW,LOW,0,1,1,1
56,5,8095.96,HIGH,NEW,HIGH,0,0,1,0
56,6,16560.35,HIGH,NEW,HIGH,0,1,1,0
56,7,9879.69,HIGH,NEW,HIGH,0,1,0,0
57,0,10061.25,HIGH,NEW,HIGH,0,1,0,0
57,1,5887.34,HIGH,NEW,LOW,0,0,1,0
57,2,5631.20,HIGH,NEW,LOW,0,1,0,0
57,3,10263.34,HIGH,NEW,LOW,1,0,1,0
57,4,2811.87,HIGH,NEW,LOW,1,0,0,0
58,0,18452.68,HIGH,NEW,HIGH,0,1,1,0
58,1,15604.79,HIGH,NEW,LOW,2,0,0,1
58,2,17107.38,HIGH,RECURRING,HIGH,3,0,1,0
59,0,13679.43,HIGH,RECURRING,LOW,1,1,1,0
59,1,23774.48,HIGH,RECURRING,HIGH,1,0,1,1
59,2,30673.83,HIGH,NEW,HIGH,4,2,0,0
59,3,16208.40,HIGH,RECURRING,HIGH,0,0,0,1
59,4,7613.87,HIGH,NEW,HIGH,2,0,0,0
59,5,5132.31,HIGH,NEW,LOW,0,0,1,0
59,6,9430.57,HIGH,NEW,HIGH,0,0,1,0
59,7,9053.77,HIGH,RECURRING,LOW,0,0,0,1
59,8,3760.68,HIGH,RECURRING,HIGH,1,0,0,0
60,0,2820.00,HIGH,NEW,LOW,1,0,0,0
60,1,17417.36,HIGH,NEW,HIGH,0,1,1,0
60,2,12116.34,HIGH,NEW,LOW,0,0,2,0
60,3,5556.32,HIGH,RECURRING,LOW,0,0,1,0
60,4,29573.03,HIGH,RECURRING,HIGH,0,0,0,2
60,5,3948.83,HIGH,NEW,HIGH,1,0,0,0
60,6,20106.29,HIGH,NEW,HIGH,2,1,0,0
60,7,19903.10,HIGH,NEW,HIGH,2,1,0,0
61,0,4834.65,HIGH,NEW,HIGH,1,0,0,0
61,1,5169.88,HIGH,NEW,LOW,0,0,1,0
61,2,18847.79,HIGH,NEW,HIGH,1,2,0,0
61,3,15584.78,HIGH,NEW,LOW,2,1,1,0
62,0,17057.90,HIGH,RECURRING,LOW,3,1,1,0
63,0,15000.06,HIGH,RECURRING,LOW,2,1,1,0
63,1,5340.97,HIGH,RECURRING,LOW,0,1,0,0
64,0,2302.05,HIGH,RECURRING,LOW,1,0,0,0
64,1,10481.94,HIGH,RECURRING,HIGH,0,0,1,0
64,2,10882.24,HIGH,NEW,LOW,2,1,0,0
64,3,6073.47,HIGH,NEW,LOW,2,0,0,0
64,4,12058.73,HIGH,NEW,LOW,4,0,0,0
64,5,16396.89,HIGH,NEW,LOW,5,0,0,0
64,6,18639.57,HIGH,RECURRING,LOW,1,1,2,0
64,7,5732.76,HIGH,RECURRING,LOW,2,0,0,0
65,0,19001.17,HIGH,NEW,HIGH,1,0,0,1
65,1,17726.44,HIGH,RECURRING,LOW,2,2,0,0
65,2,28262.16,HIGH,NEW,HIGH,2,0,0,1
65,3,25591.30,HIGH,NEW,HIGH,1,0,2,0
65,4,13097.50,HIGH,RECURRING,HIGH,1,1,0,0
65,5,27364.31,HIGH,NEW,LOW,2,0,2,1
66,0,5133.24,HIGH,NEW,LOW,0,1,0,0
66,1,4298.97,HIGH,NEW,LOW,0,0,1,0
66,2,20705.33,HIGH,RECURRING,LOW,1,3,0,0
66,3,10782.00,HIGH,NEW,LOW,2,1,0,0
67,0,11819.77,HIGH,RECURRING,HIGH,1,1,0,0
67,1,7432.11,HIGH,NEW,LOW,1,1,0,0
67,2,4399.32,HIGH,NEW,HIGH,1,0,0,0
67,3,4985.08,HIGH,NEW,HIGH,1,0,0,0
67,4,11703.90,HIGH,NEW,LOW,4,0,0,0
67,5,9765.54,HIGH,RECURRING,LOW,1,0,1,0
67,6,7714.56,HIGH,NEW,LOW,1,1,0,0
68,0,2670.06,HIGH,RECURRING,LOW,1,0,0,0
68,1,10858.22,HIGH,NEW,LOW,2,0,1,0
68,2,18781.36,HIGH,RECURRING,HIGH,2,0,1,0
68,3,9127.57,HIGH,RECURRING,LOW,1,1,0,0
68,4,17184.40,HIGH,RECURRING,HIGH,2,0,1,0
68,5,12400.34,HIGH,RECURRING,LOW,1,2,0,0
68,6,16051.37,HIGH,RECURRING,LOW,0,0,1,1
68,7,18432.99,HIGH,NEW,LOW,4,0,1,0
69,0,12364.46,HIGH,NEW,HIGH,1,1,0,0
69,1,4209.94,HIGH,NEW,HIGH,1,0,0,0
69,2,8742.94,HIGH,NEW,HIGH,2,0,0,0
69,3,41245.79,HIGH,NEW,HIGH,0,4,1,0
69,4,24595.25,HIGH,NEW,HIGH,0,1,2,0
69,5,12397.62,HIGH,RECURRING,LOW,0,1,0,1
70,0,4866.68,HIGH,NEW,LOW,0,1,0,0
70,1,15198.20,HIGH,NEW,LOW,1,0,2,0
70,2,13587.48,HIGH,RECURRING,HIGH,1,1,0,0
70,3,4237.29,HIGH,RECURRING,LOW,0,1,0,0
71,0,5235.96,HIGH,NEW,HIGH,1,0,0,0
71,1,7727.91,HIGH,RECURRING,HIGH,0,0,1,0
71,2,7380.82,HIGH,RECURRING,LOW,1,0,1,0
71,3,19132.36,HIGH,RECURRING,HIGH,3,1,0,0
72,0,19707.69,HIGH,NEW,HIGH,1,1,1,0
72,1,19427.86,HIGH,NEW,HIGH,3,0,1,0
73,0,25398.95,HIGH,RECURRING,LOW,2,2,0,1
73,1,11032.95,HIGH,NEW,HIGH,1,1,0,0
73,2,22092.61,HIGH,RECURRING,HIGH,1,1,1,0
73,3,21396.90,HIGH,RECURRING,LOW,1,3,0,1
73,4,18887.23,HIGH,NEW,LOW,2,0,1,1
73,5,10736.84,HIGH,NEW,HIGH,0,1,0,0
73,6,2861.31,HIGH,NEW,LOW,1,0,0,0
73,7,6035.97,HIGH,NEW,LOW,2,0,0,0
74,0,20993.17,HIGH,NEW,LOW,1,1,2,0
74,1,6857.70,HIGH,RECURRING,LOW,2,0,0,0
74,2,13579.12,HIGH,NEW,HIGH,1,0,1,0
74,3,2663.89,HIGH,RECURRING,LOW,1,0,0,0
74,4,26458.27,HIGH,NEW,LOW,1,2,1,1
74,5,5010.22,HIGH,RECURRING,HIGH,1,0,0,0
74,6,5188.96,HIGH,NEW,LOW,2,0,0,0
74,7,7191.13,HIGH,NEW,LOW,1,1,0,0
74,8,25777.66,HIGH,RECURRING,HIGH,2,1,1,0
75,0,4325.26,HIGH,NEW,HIGH,1,0,0,0
75,1,12990.68,HIGH,RECURRING,HIGH,1,1,0,0
76,0,20455.41,HIGH,RECURRING,LOW,2,0,2,0
76,1,13838.28,HIGH,NEW,LOW,1,0,0,1
76,2,3128.25,HIGH,NEW,LOW,1,0,0,0
76,3,8748.80,HIGH,NEW,LOW,0,0,0,1
76,4,4695.39,HIGH,RECURRING,HIGH,1,0,0,0
76,5,19147.47,HIGH,RECURRING,LOW,1,0,1,1
76,6,11402.03,HIGH,NEW,LOW,2,0,1,0
77,0,2591.42,HIGH,NEW,LOW,1,0,0,0
77,1,19739.77,HIGH,NEW,LOW,0,1,0,2
78,0,8539.02,HIGH,NEW,LOW,1,0,1,0
78,1,2937.55,HIGH,NEW,LOW,1,0,0,0
78,2,6486.52,HIGH,NEW,LOW,2,0,0,0
79,0,21826.39,HIGH,NEW,LOW,2,3,0,0
79,1,13943.18,HIGH,NEW,LOW,2,1,1,0
79,2,13319.39,HIGH,NEW,LOW,1,0,0,1
80,0,8198.67,HIGH,NEW,LOW,1,0,1,0
80,1,9101.52,HIGH,RECURRING,LOW,1,1,0,0
80,2,24809.81,HIGH,NEW,LOW,0,1,3,0
80,3,8975.07,HIGH,NEW,HIGH,0,1,0,0
80,4,24712.77,HIGH,NEW,LOW,2,2,1,1
80,5,16188.71,HIGH,RECURRING,HIGH,0,0,0,1
80,6,27933.50,HIGH,NEW,HIGH,5,1,0,0
81,0,3177.48,HIGH,NEW,LOW,1,0,0,0
81,1,20209.09,HIGH,NEW,HIGH,5,0,0,0
81,2,15546.57,HIGH,NEW,LOW,2,2,0,0
81,3,22211.08,HIGH,RECURRING,LOW,2,1,0,1
81,4,8620.99,HIGH,NEW,LOW,1,1,0,0
81,5,15306.85,HIGH,NEW,HIGH,0,1,1,0
81,6,24611.27,HIGH,NEW,HIGH,1,1,0,1
82,0,8366.46,HIGH,NEW,LOW,1,0,1,0
82,1,16973.54,HIGH,NEW,HIGH,2,0,1,0
83,0,4636.45,HIGH,NEW,LOW,0,1,0,0
83,1,6315.41,HIGH,NEW,LOW,2,0,0,0
83,2,8136.29,HIGH,NEW,LOW,1,1,0,0
84,0,16094.95,HIGH,NEW,LOW,3,1,0,0
84,1,12835.66,HIGH,NEW,HIGH,3,0,0,0
84,2,9435.60,HIGH,NEW,LOW,2,1,0,0
84,3,3988.76,HIGH,NEW,HIGH,1,0,0,0
84,4,25697.91,HIGH,RECURRING,HIGH,0,1,1,1
84,5,2645.76,HIGH,RECURRING,LOW,1,0,0,0
84,6,8635.86,HIGH,RECURRING,HIGH,2,0,0,0
85,0,18415.02,HIGH,RECURRING,LOW,2,0,1,1
85,1,19757.43,HIGH,NEW,LOW,5,1,0,0
85,2,7812.90,HIGH,NEW,HIGH,0,0,1,0
85,3,22354.79,HIGH,NEW,LOW,2,0,2,1
85,4,5241.89,HIGH,RECURRING,HIGH,1,0,0,0
85,5,3217.62,HIGH,RECURRING,LOW,1,0,0,0
85,6,16830.96,HIGH,RECURRING,LOW,1,0,1,1
85,7,10103.71,HIGH,NEW,LOW,2,1,0,0
86,0,11150.42,HIGH,NEW,LOW,2,1,0,0
86,1,15928.38,HIGH,NEW,HIGH,2,1,0,0
86,2,2544.33,HIGH,NEW,LOW,1,0,0,0
86,3,16589.27,HIGH,NEW,LOW,1,1,0,1
86,4,12819.93,HIGH,NEW,LOW,5,0,0,0
87,0,20102.04,HIGH,NEW,LOW,3,0,1,1
87,1,10437.53,HIGH,NEW,HIGH,2,0,0,0
87,2,21565.32,HIGH,NEW,HIGH,3,0,1,0
87,3,11829.51,HIGH,NEW,LOW,2,0,1,0
87,4,8435.26,HIGH,RECURRING,LOW,0,0,0,1
87,5,10240.44,HIGH,RECURRING,LOW,4,0,0,0
87,6,25419.64,HIGH,RECURRING,HIGH,1,1,1,0
88,0,19449.55,HIGH,NEW,LOW,3,0,1,1
88,1,19801.38,HIGH,NEW,HIGH,1,0,0,1
88,2,5377.93,HIGH,NEW,LOW,2,0,0,0
89,0,12830.13,HIGH,RECURRING,LOW,1,0,0,1
89,1,18598.74,HIGH,NEW,LOW,1,3,0,0
89,2,14208.24,HIGH,RECURRING,HIGH,1,1,0,0
89,3,13084.42,HIGH,NEW,HIGH,0,0,0,1
90,0,2702.18,HIGH,NEW,LOW,1,0,0,0
90,1,12198.45,HIGH,RECURRING,LOW,0,2,0,0
90,2,6006.64,HIGH,RECURRING,LOW,2,0,0,0
90,3,13977.30,HIGH,NEW,HIGH,0,2,0,0
90,4,23379.69,HIGH,NEW,HIGH,2,0,0,1
90,5,23565.05,HIGH,RECURRING,LOW,1,1,1,1
90,6,10208.11,HIGH,NEW,HIGH,2,0,0,0
91,0,19142.83,HIGH,NEW,LOW,4,1,0,0
91,1,2348.38,HIGH,NEW,LOW,1,0,0,0
91,2,2522.00,HIGH,RECURRING,LOW,1,0,0,0
91,3,5433.31,HIGH,RECURRING,LOW,0,0,1,0
91,4,22434.98,HIGH,NEW,LOW,1,3,1,0
91,5,19636.48,HIGH,NEW,LOW,1,3,0,0
91,6,12227.57,HIGH,NEW,LOW,2,0,1,0
92,0,13143.55,HIGH,RECURRING,HIGH,1,1,0,0
92,1,24168.37,HIGH,NEW,HIGH,1,1,0,1
92,2,8324.71,HIGH,NEW,LOW,2,1,0,0
92,3,4678.63,HIGH,RECURRING,HIGH,1,0,0,0
92,4,15379.65,HIGH,RECURRING,LOW,1,3,0,0
92,5,8891.95,HIGH,RECURRING,LOW,1,1,0,0
93,0,5386.85,HIGH,NEW,HIGH,1,0,0,0
93,1,44671.70,HIGH,NEW,HIGH,0,2,2,1
93,2,14138.80,HIGH,NEW,LOW,3,1,0,0
93,3,35900.59,HIGH,NEW,HIGH,2,2,0,1
93,4,12538.91,HIGH,NEW,LOW,1,0,0,1
93,5,10430.56,HIGH,RECURRING,LOW,0,0,0,1
93,6,3043.26,HIGH,NEW,LOW,1,0,0,0
