t,arrival_idx,max_wtp,season,customer_type,commodity_value,TEU,FEU,HC,REEF
26,1,5989.12,HIGH,NEW,HIGH,0,0,1,0
27,0,13623.25,HIGH,NEW,HIGH,2,1,0,0
27,1,3728.75,HIGH,NEW,HIGH,1,0,0,0
27,2,7368.72,HIGH,NEW,HIGH,0,0,1,0
27,3,8491.06,HIGH,NEW,HIGH,1,1,0,0
27,4,9540.05,HIGH,NEW,HIGH,3,0,0,0
28,0,8786.20,HIGH,NEW,HIGH,1,0,1,0
29,0,25741.56,HIGH,NEW,HIGH,2,2,1,0
30,0,16933.27,HIGH,NEW,HIGH,3,1,0,0
31,0,3088.20,HIGH,NEW,HIGH,1,0,0,0
31,1,21364.63,HIGH,NEW,HIGH,1,0,1,1
31,2,44135.08,HIGH,NEW,HIGH,5,2,0,1
31,3,16872.10,HIGH,NEW,HIGH,3,0,1,0
31,4,13872.37,HIGH,NEW,HIGH,0,2,0,0
31,5,6558.88,HIGH,NEW,HIGH,2,0,0,0
32,0,7856.70,HIGH,NEW,HIGH,2,0,0,0
32,1,14273.27,HIGH,NEW,HIGH,2,1,0,0
32,2,7311.78,HIGH,NEW,HIGH,0,0,1,0
32,3,13354.71,HIGH,NEW,HIGH,1,0,0,1
33,0,25427.64,HIGH,NEW,HIGH,3,1,1,0
33,1,26668.65,HIGH,NEW,HIGH,2,1,0,1
33,2,11424.50,HIGH,NEW,HIGH,0,2,0,0
33,3,6777.55,HIGH,NEW,HIGH,2,0,0,0
34,0,6188.10,HIGH,NEW,HIGH,0,1,0,0
34,1,9599.61,HIGH,NEW,HIGH,1,0,1,0
35,0,31186.11,HIGH,NEW,HIGH,1,1,0,2
35,1,9896.22,HIGH,NEW,HIGH,1,1,0,0
35,2,6269.87,HIGH,NEW,HIGH,0,0,1,0
35,3,3285.74,HIGH,NEW,HIGH,1,0,0,0
35,4,6501.24,HIGH,NEW,HIGH,0,0,1,0
35,5,19139.99,HIGH,NEW,HIGH,3,0,1,0
36,0,32544.66,HIGH,NEW,HIGH,3,2,1,0
36,1,6713.30,HIGH,NEW,HIGH,2,0,0,0
36,2,3807.34,HIGH,NEW,HIGH,1,0,0,0
36,3,6153.37,HIGH,NEW,HIGH,0,1,0,0
38,0,28522.30,HIGH,NEW,HIGH,3,2,1,0
38,1,6970.97,HIGH,NEW,HIGH,0,1,0,0
39,0,9077.66,HIGH,NEW,HIGH,1,0,1,0
39,1,13881.56,HIGH,NEW,HIGH,2,1,0,0
39,2,14164.55,HIGH,NEW,HIGH,0,1,1,0
39,3,3627.59,HIGH,NEW,HIGH,1,0,0,0
39,4,25305.54,HIGH,NEW,HIGH,1,1,1,1
39,5,33079.61,HIGH,NEW,HIGH,3,2,0,1
40,0,14470.89,HIGH,NEW,HIGH,0,1,1,0
40,1,14161.49,HIGH,NEW,HIGH,2,1,0,0
40,2,3832.22,HIGH,NEW,HIGH,1,0,0,0
40,3,11660.77,HIGH,NEW,HIGH,0,2,0,0
41,0,6426.93,HIGH,NEW,HIGH,0,1,0,0
41,1,12361.30,HIGH,NEW,HIGH,0,0,0,1
41,2,35155.12,HIGH,NEW,HIGH,4,1,0,1
41,3,8790.28,HIGH,NEW,HIGH,1,0,1,0
41,4,24649.58,HIGH,NEW,HIGH,2,1,0,1
42,0,7579.81,HIGH,NEW,HIGH,2,0,0,0
42,1,6544.81,HIGH,NEW,HIGH,2,0,0,0
43,0,6486.15,HIGH,NEW,HIGH,0,1,0,0
43,1,7542.42,HIGH,NEW,HIGH,2,0,0,0
44,0,22793.93,HIGH,NEW,HIGH,1,2,1,0
45,0,9582.56,HIGH,NEW,HIGH,1,0,1,0
45,1,13996.62,HIGH,NEW,HIGH,1,2,0,0
45,2,5414.77,HIGH,NEW,HIGH,0,1,0,0
46,0,6747.70,HIGH,NEW,HIGH,2,0,0,0
47,0,17290.18,HIGH,NEW,HIGH,3,0,1,0
47,1,8654.79,HIGH,NEW,HIGH,1,1,0,0
48,0,24212.72,HIGH,NEW,HIGH,2,2,1,0
48,1,11821.07,HIGH,NEW,HIGH,2,0,1,0
49,0,14762.68,HIGH,NEW,HIGH,2,1,0,0
49,1,7593.15,HIGH,NEW,HIGH,2,0,0,0
50,0,7067.05,HIGH,NEW,HIGH,2,0,0,0
50,1,11124.50,HIGH,NEW,HIGH,0,0,0,1
50,2,13775.55,HIGH,NEW,HIGH,2,1,0,0
50,3,16184.14,HIGH,NEW,HIGH,1,0,0,1
51,0,13332.97,HIGH,NEW,HIGH,2,0,1,0
52,0,29260.49,HIGH,NEW,HIGH,4,1,0,1
52,1,28305.55,HIGH,NEW,HIGH,2,1,1,1
52,2,10383.85,HIGH,NEW,HIGH,1,0,1,0
53,0,20499.18,HIGH,NEW,HIGH,2,0,2,0
53,1,5840.72,HIGH,NEW,HIGH,0,0,1,0
53,2,22326.98,HIGH,NEW,HIGH,1,0,0,2
53,3,18724.03,HIGH,NEW,HIGH,3,0,1,0
54,0,6118.04,HIGH,NEW,HIGH,2,0,0,0
55,0,28636.55,HIGH,NEW,HIGH,0,1,2,1
55,1,30538.77,HIGH,NEW,HIGH,4,1,2,0
55,2,18547.62,HIGH,NEW,HIGH,0,2,1,0
55,3,3353.01,HIGH,NEW,HIGH,1,0,0,0
55,4,17423.19,HIGH,NEW,HIGH,3,1,0,0
56,0,25977.72,HIGH,NEW,HIGH,3,1,1,0
56,1,12168.50,HIGH,NEW,HIGH,2,1,0,0
57,0,3335.55,HIGH,NEW,HIGH,1,0,0,0
57,1,24464.54,HIGH,NEW,HIGH,3,1,1,0
58,0,26949.23,HIGH,NEW,HIGH,1,4,0,0
58,1,25827.53,HIGH,NEW,HIGH,2,1,0,1
58,2,30401.83,HIGH,NEW,HIGH,1,2,0,1
59,0,12167.17,HIGH,NEW,HIGH,0,2,0,0
60,0,29281.55,HIGH,NEW,HIGH,2,1,2,0
60,1,28085.40,HIGH,NEW,HIGH,4,2,0,0
61,0,25122.72,HIGH,NEW,HIGH,5,0,1,0
61,1,18317.13,HIGH,NEW,HIGH,1,2,0,0
61,2,33850.08,HIGH,NEW,HIGH,4,1,0,1
61,3,3801.38,HIGH,NEW,HIGH,1,0,0,0
62,0,9160.44,HIGH,NEW,HIGH,1,0,1,0
62,1,20304.95,HIGH,NEW,HIGH,3,0,0,1
62,2,11418.99,HIGH,NEW,HIGH,3,0,0,0
62,3,8621.74,HIGH,NEW,HIGH,1,1,0,0
62,4,3615.95,HIGH,NEW,HIGH,1,0,0,0
62,5,22025.98,HIGH,NEW,HIGH,2,1,1,0
63,0,5900.91,HIGH,NEW,HIGH,0,1,0,0
63,1,3173.47,HIGH,NEW,HIGH,1,0,0,0
63,2,17754.61,HIGH,NEW,HIGH,0,0,3,0
63,3,10573.27,HIGH,NEW,HIGH,1,0,1,0
64,0,27048.76,HIGH,NEW,HIGH,2,3,0,0
64,1,6687.96,HIGH,NEW,HIGH,0,1,0,0
64,2,17746.95,HIGH,NEW,HIGH,2,1,1,0
64,3,15004.23,HIGH,NEW,HIGH,1,2,0,0
64,4,12519.18,HIGH,NEW,HIGH,2,1,0,0
64,5,6798.00,HIGH,NEW,HIGH,0,0,1,0
65,0,15055.23,HIGH,NEW,HIGH,2,0,1,0
65,1,5834.43,HIGH,NEW,HIGH,0,1,0,0
65,2,6950.65,HIGH,NEW,HIGH,0,1,0,0
66,0,12256.81,HIGH,NEW,HIGH,2,1,0,0
66,1,19924.04,HIGH,NEW,HIGH,1,0,1,1
66,2,46026.31,HIGH,NEW,HIGH,3,2,1,1
67,0,17194.10,HIGH,NEW,HIGH,2,2,0,0
67,1,17706.72,HIGH,NEW,HIGH,0,0,1,1
67,2,25848.04,HIGH,NEW,HIGH,3,1,1,0
67,3,11981.37,HIGH,NEW,HIGH,2,0,1,0
67,4,20964.64,HIGH,NEW,HIGH,1,2,1,0
67,5,17716.90,HIGH,NEW,HIGH,0,1,0,1
67,6,7052.05,HIGH,NEW,HIGH,0,0,1,0
67,7,6868.63,HIGH,NEW,HIGH,0,1,0,0
68,0,3203.53,HIGH,NEW,HIGH,1,0,0,0
68,1,6564.48,HIGH,NEW,HIGH,0,1,0,0
68,2,5633.03,HIGH,NEW,HIGH,0,1,0,0
68,3,11350.76,HIGH,NEW,HIGH,3,0,0,0
69,0,27697.91,HIGH,NEW,HIGH,0,2,1,1
69,1,7438.83,HIGH,NEW,HIGH,2,0,0,0
69,2,10928.79,HIGH,NEW,HIGH,1,1,0,0
70,0,10975.70,HIGH,NEW,HIGH,0,0,0,1
70,1,21592.93,HIGH,NEW,HIGH,2,2,0,0
72,0,7557.43,HIGH,NEW,HIGH,2,0,0,0
72,1,12075.33,HIGH,NEW,HIGH,2,1,0,0
72,2,21649.54,HIGH,NEW,HIGH,1,0,1,1
72,3,10645.82,HIGH,NEW,HIGH,0,0,0,1
73,0,11135.16,HIGH,NEW,HIGH,1,1,0,0
73,1,9771.25,HIGH,NEW,HIGH,1,1,0,0
74,0,16735.59,HIGH,NEW,HIGH,3,0,1,0
75,0,15349.23,HIGH,NEW,HIGH,4,0,0,0
75,1,29558.87,HIGH,NEW,HIGH,1,0,0,2
75,2,7506.58,HIGH,NEW,HIGH,2,0,0,0
76,0,26704.78,HIGH,NEW,HIGH,3,0,1,1
77,0,7109.92,HIGH,NEW,HIGH,0,1,0,0
77,1,19403.96,HIGH,NEW,HIGH,2,0,0,1
77,2,17701.51,HIGH,NEW,HIGH,0,0,1,1
78,0,18034.97,HIGH,NEW,HIGH,3,1,0,0
78,1,5612.28,HIGH,NEW,HIGH,0,1,0,0
78,2,36733.23,HIGH,NEW,HIGH,4,3,0,0
79,0,21487.61,HIGH,NEW,HIGH,0,1,1,1
79,1,11527.17,HIGH,NEW,HIGH,0,1,1,0
79,2,27710.81,HIGH,NEW,HIGH,2,1,0,1
79,3,12388.93,HIGH,NEW,HIGH,2,1,0,0
79,4,3054.59,HIGH,NEW,HIGH,1,0,0,0
80,0,6431.97,HIGH,NEW,HIGH,0,1,0,0
80,1,11490.77,HIGH,NEW,HIGH,3,0,0,0
80,2,6333.12,HIGH,NEW,HIGH,0,1,0,0
81,0,15385.30,HIGH,NEW,HIGH,2,0,1,0
81,1,9628.19,HIGH,NEW,HIGH,1,0,1,0
81,2,3248.28,HIGH,NEW,HIGH,1,0,0,0
82,0,15330.76,HIGH,NEW,HIGH,1,0,0,1
82,1,18500.63,HIGH,NEW,HIGH,4,1,0,0
82,2,28256.29,HIGH,NEW,HIGH,3,1,0,1
82,3,6018.48,HIGH,NEW,HIGH,2,0,0,0
83,0,21202.88,HIGH,NEW,HIGH,2,2,0,0
83,1,3935.25,HIGH,NEW,HIGH,1,0,0,0
83,2,13451.10,HIGH,NEW,HIGH,2,0,1,0
84,0,11873.48,HIGH,NEW,HIGH,2,1,0,0
84,1,9621.71,HIGH,NEW,HIGH,1,1,0,0
84,2,11154.69,HIGH,NEW,HIGH,1,0,1,0
84,3,11893.28,HIGH,NEW,HIGH,3,0,0,0
85,0,3654.94,HIGH,NEW,HIGH,1,0,0,0
85,1,15698.51,HIGH,NEW,HIGH,4,0,0,0
85,2,14286.11,HIGH,NEW,HIGH,2,1,0,0
86,0,3864.12,HIGH,NEW,HIGH,1,0,0,0
86,1,10187.65,HIGH,NEW,HIGH,1,0,1,0
87,0,35116.23,HIGH,NEW,HIGH,1,3,2,0
87,1,11391.24,HIGH,NEW,HIGH,0,0,0,1
88,0,20957.35,HIGH,NEW,HIGH,0,1,1,1
88,1,25717.04,HIGH,NEW,HIGH,1,2,1,0
88,2,11013.13,HIGH,NEW,HIGH,3,0,0,0
89,0,25896.48,HIGH,NEW,HIGH,3,2,0,0
89,1,12150.17,HIGH,NEW,HIGH,2,1,0,0
90,0,12979.06,HIGH,NEW,HIGH,2,0,1,0
90,1,18167.35,HIGH,NEW,HIGH,1,0,2,0
90,2,24495.41,HIGH,NEW,HIGH,3,0,2,0
91,0,22784.66,HIGH,NEW,HIGH,3,2,0,0
91,1,19953.35,HIGH,NEW,HIGH,2,1,1,0
92,0,21475.36,HIGH,NEW,HIGH,2,0,2,0
92,1,14252.85,HIGH,NEW,HIGH,0,2,0,0
92,2,16087.13,HIGH,NEW,HIGH,1,1,1,0
93,0,10873.31,HIGH,NEW,HIGH,1,1,0,0
93,1,17475.68,HIGH,NEW,HIGH,3,0,1,0
93,2,7552.64,HIGH,NEW,HIGH,0,0,1,0
93,3,11905.54,HIGH,NEW,HIGH,0,0,0,1
94,0,6996.56,HIGH,NEW,HIGH,0,1,0,0
94,1,21158.68,HIGH,NEW,HIGH,2,0,2,0
94,2,3014.70,HIGH,NEW,HIGH,1,0,0,0
95,0,14314.12,HIGH,NEW,HIGH,0,1,1,0
95,1,13344.75,HIGH,NEW,HIGH,2,1,0,0
95,2,6828.79,HIGH,NEW,HIGH,0,0,1,0
96,0,3907.01,HIGH,NEW,HIGH,1,0,0,0
96,1,22390.86,HIGH,NEW,HIGH,1,1,2,0
96,2,6061.93,HIGH,NEW,HIGH,0,0,1,0
96,3,9038.97,HIGH,NEW,HIGH,1,0,1,0
97,0,10194.85,HIGH,NEW,HIGH,3,0,0,0
97,1,21924.23,HIGH,NEW,HIGH,2,2,0,0
97,2,21022.43,HIGH,NEW,HIGH,3,2,0,0
98,0,11557.35,HIGH,NEW,HIGH,0,1,1,0
98,1,10593.48,HIGH,NEW,HIGH,1,1,0,0
98,2,12318.36,HIGH,NEW,HIGH,0,0,0,1
99,0,28821.42,HIGH,NEW,HIGH,1,2,0,1
99,1,11895.07,HIGH,NEW,HIGH,3,0,0,0
99,2,14843.96,HIGH,NEW,HIGH,2,0,1,0
100,0,7577.23,HIGH,NEW,HIGH,2,0,0,0
100,1,30540.51,HIGH,NEW,HIGH,5,0,0,1
100,2,32816.33,HIGH,NEW,HIGH,5,1,0,1
100,3,3505.97,HIGH,NEW,HIGH,1,0,0,0
101,0,11129.10,HIGH,NEW,HIGH,3,0,0,0
101,1,11284.98,HIGH,NEW,HIGH,0,0,0,1
102,0,16808.90,HIGH,NEW,HIGH,2,2,0,0
102,1,7477.33,HIGH,NEW,HIGH,0,0,1,0
102,2,17259.14,HIGH,NEW,HIGH,1,2,0,0
102,3,12320.66,HIGH,NEW,HIGH,0,0,0,1
103,0,11141.53,HIGH,NEW,HIGH,0,0,0,1
103,1,11607.61,HIGH,NEW,HIGH,0,0,2,0
103,2,19649.83,HIGH,NEW,HIGH,2,2,0,0
103,3,25922.10,HIGH,NEW,HIGH,5,0,1,0
104,0,6840.13,HIGH,NEW,HIGH,2,0,0,0
104,1,5777.12,HIGH,NEW,HIGH,0,1,0,0
104,2,3952.32,HIGH,NEW,HIGH,1,0,0,0
104,3,14592.47,HIGH,NEW,HIGH,2,1,0,0
105,0,7190.07,HIGH,NEW,HIGH,2,0,0,0
105,1,11571.38,HIGH,NEW,HIGH,0,0,0,1
106,0,6003.43,HIGH,NEW,HIGH,2,0,0,0
106,1,15455.31,HIGH,NEW,HIGH,1,0,0,1
106,2,24714.96,HIGH,NEW,HIGH,1,2,1,0
106,3,19156.56,HIGH,NEW,HIGH,1,1,0,1
106,4,3820.71,HIGH,NEW,HIGH,1,0,0,0
107,0,14767.84,HIGH,NEW,HIGH,3,0,1,0
108,0,16088.72,HIGH,NEW,HIGH,1,0,0,1
108,1,7226.11,HIGH,NEW,HIGH,0,0,1,0
108,2,6924.22,HIGH,NEW,HIGH,0,1,0,0
108,3,19734.22,HIGH,NEW,HIGH,4,1,0,0
108,4,26353.09,HIGH,NEW,HIGH,2,0,1,1
108,5,3834.66,HIGH,NEW,HIGH,1,0,0,0
109,0,12727.35,HIGH,NEW,HIGH,0,2,0,0
109,1,10031.79,HIGH,NEW,HIGH,1,1,0,0
110,0,6867.04,HIGH,NEW,HIGH,0,0,1,0
110,1,6935.55,HIGH,NEW,HIGH,0,1,0,0
111,0,18957.48,HIGH,NEW,HIGH,3,0,1,0
111,1,16203.34,HIGH,NEW,HIGH,2,0,0,1
111,2,18568.82,HIGH,NEW,HIGH,1,1,1,0
111,3,3994.25,HIGH,NEW,HIGH,1,0,0,0
112,0,22005.56,HIGH,NEW,HIGH,0,0,0,2
112,1,5403.77,HIGH,NEW,HIGH,0,1,0,0
113,0,14075.53,HIGH,NEW,HIGH,1,0,0,1
113,1,10489.42,HIGH,NEW,HIGH,3,0,0,0
113,2,10031.14,HIGH,NEW,HIGH,0,0,0,1
113,3,12917.01,HIGH,NEW,HIGH,2,0,1,0
114,0,21982.88,HIGH,NEW,HIGH,2,0,1,1
115,0,10333.39,HIGH,NEW,HIGH,1,0,1,0
115,1,6589.74,HIGH,NEW,HIGH,0,0,1,0
115,2,52070.60,HIGH,NEW,HIGH,3,1,2,2
116,0,16402.57,HIGH,NEW,HIGH,2,0,0,1
116,1,5654.19,HIGH,NEW,HIGH,0,1,0,0
116,2,3932.79,HIGH,NEW,HIGH,1,0,0,0
116,3,5594.79,HIGH,NEW,HIGH,0,1,0,0
117,0,22140.07,HIGH,NEW,HIGH,5,1,0,0
117,1,14265.19,HIGH,NEW,HIGH,2,1,0,0
118,0,6321.21,HIGH,NEW,HIGH,0,1,0,0
118,1,35391.59,HIGH,NEW,HIGH,0,2,2,1
119,0,14976.66,HIGH,NEW,HIGH,1,0,0,1
119,1,3237.72,HIGH,NEW,HIGH,1,0,0,0
119,2,5606.35,HIGH,NEW,HIGH,0,1,0,0
119,3,17320.18,HIGH,NEW,HIGH,2,0,0,1
120,0,5955.16,HIGH,NEW,HIGH,0,0,1,0
121,0,18043.35,HIGH,NEW,HIGH,1,1,1,0
121,1,9676.58,HIGH,NEW,HIGH,1,1,0,0
121,2,22709.18,HIGH,NEW,HIGH,2,1,1,0
121,3,23122.96,HIGH,NEW,HIGH,3,1,1,0
122,0,11773.65,HIGH,NEW,HIGH,3,0,0,0
122,1,3318.97,HIGH,NEW,HIGH,1,0,0,0
122,2,33128.83,HIGH,NEW,HIGH,2,3,1,0
123,0,18183.60,HIGH,NEW,HIGH,3,0,1,0
123,1,3573.54,HIGH,NEW,HIGH,1,0,0,0
123,2,26053.19,HIGH,NEW,HIGH,1,2,1,0
124,0,12654.26,HIGH,NEW,HIGH,0,0,0,1
124,1,33917.30,HIGH,NEW,HIGH,0,2,1,1
125,0,12413.61,HIGH,NEW,HIGH,4,0,0,0
125,1,19934.43,HIGH,NEW,HIGH,2,0,0,1
125,2,6428.68,HIGH,NEW,HIGH,2,0,0,0
126,0,18955.80,HIGH,NEW,HIGH,3,0,1,0
126,1,22284.66,HIGH,NEW,HIGH,2,0,1,1
126,2,14628.44,HIGH,NEW,HIGH,2,1,0,0
126,3,3149.63,HIGH,NEW,HIGH,1,0,0,0
127,0,24013.88,HIGH,NEW,HIGH,3,0,0,1
127,1,14624.55,HIGH,NEW,HIGH,2,0,1,0
127,2,18967.34,HIGH,NEW,HIGH,5,0,0,0
128,0,6792.65,HIGH,NEW,HIGH,0,1,0,0
128,1,6988.06,HIGH,NEW,HIGH,0,0,1,0
128,2,11902.16,HIGH,NEW,HIGH,0,2,0,0
128,3,9826.92,HIGH,NEW,HIGH,1,1,0,0
129,0,11452.66,HIGH,NEW,HIGH,2,1,0,0
130,0,11070.97,HIGH,NEW,HIGH,1,0,1,0
130,1,11724.15,HIGH,NEW,HIGH,3,0,0,0
130,2,28223.36,HIGH,NEW,HIGH,2,0,1,1
130,3,25699.90,HIGH,NEW,HIGH,1,2,2,0
131,0,6685.73,HIGH,NEW,HIGH,0,0,1,0
131,1,17496.46,HIGH,NEW,HIGH,1,1,1,0
131,2,12837.65,HIGH,NEW,HIGH,2,1,0,0
132,0,15835.06,HIGH,NEW,HIGH,1,0,2,0
133,0,12146.76,HIGH,NEW,HIGH,0,1,1,0
133,1,16170.91,HIGH,NEW,HIGH,3,1,0,0
134,0,6398.90,HIGH,NEW,HIGH,2,0,0,0
134,1,9483.84,HIGH,NEW,HIGH,1,1,0,0
134,2,6400.17,HIGH,NEW,HIGH,0,1,0,0
135,0,18406.73,HIGH,NEW,HIGH,1,0,1,1
135,1,7264.05,HIGH,NEW,HIGH,2,0,0,0
136,0,6535.48,HIGH,NEW,HIGH,0,1,0,0
137,0,15331.56,HIGH,NEW,HIGH,2,0,1,0
137,1,10083.15,HIGH,NEW,HIGH,1,0,1,0
138,0,3510.95,HIGH,NEW,HIGH,1,0,0,0
138,1,6648.98,HIGH,NEW,HIGH,0,1,0,0
138,2,14920.27,HIGH,NEW,HIGH,1,1,1,0
139,0,6215.36,HIGH,NEW,HIGH,0,0,1,0
139,1,7090.89,HIGH,NEW,HIGH,2,0,0,0
140,0,12420.29,HIGH,NEW,HIGH,0,2,0,0
140,1,7336.93,HIGH,NEW,HIGH,0,0,1,0
140,2,26679.82,HIGH,NEW,HIGH,2,0,1,1
140,3,13995.58,HIGH,NEW,HIGH,2,1,0,0
140,4,26382.64,HIGH,NEW,HIGH,2,3,0,0
140,5,12309.36,HIGH,NEW,HIGH,2,1,0,0
140,6,15365.50,HIGH,NEW,HIGH,3,1,0,0
140,7,22387.24,HIGH,NEW,HIGH,1,1,0,1
141,0,14525.53,HIGH,NEW,HIGH,2,1,0,0
141,1,17534.11,HIGH,NEW,HIGH,3,0,1,0
141,2,11662.65,HIGH,NEW,HIGH,0,0,2,0
141,3,6512.89,HIGH,NEW,HIGH,0,1,0,0
142,0,3820.47,HIGH,NEW,HIGH,1,0,0,0
142,1,6565.14,HIGH,NEW,HIGH,0,1,0,0
142,2,19104.26,HIGH,NEW,HIGH,2,2,0,0
142,3,22832.38,HIGH,NEW,HIGH,0,1,1,1
142,4,6406.79,HIGH,NEW,HIGH,0,1,0,0
143,0,16411.29,HIGH,NEW,HIGH,0,3,0,0
143,1,15083.92,HIGH,NEW,HIGH,3,1,0,0
143,2,3067.21,HIGH,NEW,HIGH,1,0,0,0
143,3,6657.65,HIGH,NEW,HIGH,0,0,1,0
144,0,3692.29,HIGH,NEW,HIGH,1,0,0,0
145,0,6729.00,HIGH,NEW,HIGH,0,1,0,0
145,1,17846.01,HIGH,NEW,HIGH,1,1,1,0
146,0,6524.42,HIGH,NEW,HIGH,0,0,1,0
146,1,18868.83,HIGH,NEW,HIGH,3,0,1,0
146,2,8729.82,HIGH,NEW,HIGH,1,1,0,0
147,0,5528.48,HIGH,NEW,HIGH,0,1,0,0
