t,arrival_idx,max_wtp,season,customer_type,commodity_value,TEU,FEU,HC,REEF
85,1,2047.43,LOW,NEW,LOW,1,0,0,0
86,0,3052.94,LOW,RECURRING,LOW,0,1,0,0
87,0,9091.28,LOW,NEW,LOW,1,0,0,1
87,1,9579.69,LOW,NEW,LOW,1,1,1,0
88,0,3024.34,LOW,RECURRING,HIGH,1,0,0,0
88,1,5990.25,LOW,NEW,LOW,1,1,0,0
88,2,5758.57,LOW,RECURRING,LOW,0,0,0,1
89,0,4203.85,LOW,RECURRING,LOW,2,0,0,0
90,0,20833.19,LOW,NEW,LOW,2,2,2,0
90,1,3397.12,LOW,NEW,LOW,0,1,0,0
91,0,6594.63,LOW,NEW,LOW,1,0,1,0
93,0,11627.86,LOW,RECURRING,LOW,3,2,0,0
93,1,7012.39,LOW,RECURRING,LOW,0,0,2,0
93,2,10152.53,LOW,NEW,LOW,2,0,1,0
94,0,6241.49,LOW,NEW,LOW,2,1,0,0
94,1,7601.72,LOW,RECURRING,LOW,0,1,1,0
97,0,9292.18,LOW,NEW,LOW,1,1,1,0
98,0,8716.19,LOW,NEW,LOW,1,1,1,0
100,0,12400.34,LOW,RECURRING,LOW,2,0,1,1
102,0,3564.63,LOW,RECURRING,LOW,2,0,0,0
102,1,2395.14,LOW,RECURRING,LOW,1,0,0,0
102,2,8648.02,LOW,RECURRING,LOW,3,1,0,0
102,3,3923.48,LOW,RECURRING,LOW,2,0,0,0
104,0,1940.47,LOW,RECURRING,LOW,1,0,0,0
104,1,2868.92,LOW,RECURRING,LOW,0,1,0,0
105,0,3280.35,LOW,RECURRING,LOW,0,1,0,0
106,0,7364.96,LOW,RECURRING,LOW,1,1,1,0
107,0,9102.31,LOW,RECURRING,LOW,3,0,1,0
107,1,5824.67,LOW,NEW,LOW,0,1,1,0
108,0,1514.71,LOW,NEW,LOW,1,0,0,0
108,1,9636.32,LOW,RECURRING,LOW,1,0,2,0
109,0,1940.66,LOW,NEW,LOW,1,0,0,0
110,0,7261.22,LOW,RECURRING,LOW,2,1,0,0
111,0,11555.89,LOW,NEW,LOW,1,0,1,1
111,1,4349.25,LOW,RECURRING,LOW,0,0,1,0
111,2,8136.77,LOW,RECURRING,HIGH,0,0,0,1
112,0,9066.91,LOW,RECURRING,LOW,2,2,0,0
113,0,6090.89,LOW,RECURRING,LOW,3,0,0,0
113,1,12463.36,LOW,RECURRING,HIGH,1,0,0,1
113,2,7986.37,LOW,RECURRING,LOW,1,1,1,0
114,0,17028.54,LOW,RECURRING,LOW,3,2,1,0
115,0,9979.31,LOW,RECURRING,LOW,2,1,1,0
115,1,17834.41,LOW,RECURRING,HIGH,1,3,0,0
115,2,6059.31,LOW,NEW,HIGH,0,1,0,0
115,3,8462.73,LOW,RECURRING,LOW,2,1,1,0
116,0,7513.98,LOW,RECURRING,LOW,2,1,0,0
116,1,10691.75,LOW,NEW,LOW,2,2,0,0
116,2,5547.52,LOW,NEW,LOW,2,0,1,0
117,0,9147.01,LOW,RECURRING,LOW,2,1,1,0
117,1,5225.08,LOW,RECURRING,HIGH,0,1,0,0
117,2,6285.63,LOW,RECURRING,LOW,1,1,0,0
117,3,2158.86,LOW,NEW,LOW,1,0,0,0
117,4,2817.10,LOW,RECURRING,HIGH,1,0,0,0
119,0,10516.40,LOW,RECURRING,HIGH,1,0,1,0
120,0,10227.71,LOW,RECURRING,LOW,1,0,2,0
120,1,9644.15,LOW,RECURRING,LOW,1,0,2,0
121,0,5373.56,LOW,RECURRING,LOW,1,0,1,0
121,1,7833.03,LOW,NEW,LOW,2,1,0,0
123,0,8513.08,LOW,RECURRING,LOW,2,0,1,0
124,0,1833.61,LOW,RECURRING,LOW,1,0,0,0
125,0,7153.02,LOW,RECURRING,HIGH,2,0,0,0
125,1,12991.68,LOW,RECURRING,HIGH,2,1,0,0
126,0,5724.74,LOW,RECURRING,LOW,0,2,0,0
126,1,10953.94,LOW,NEW,HIGH,1,0,1,0
126,2,5306.22,LOW,NEW,LOW,1,0,1,0
130,0,12492.75,LOW,RECURRING,HIGH,0,1,1,0
130,1,10073.31,LOW,RECURRING,LOW,0,1,0,1
131,0,2238.20,LOW,NEW,HIGH,1,0,0,0
134,0,6143.36,LOW,NEW,LOW,2,1,0,0
134,1,13748.98,LOW,NEW,LOW,0,1,1,1
135,0,6077.83,LOW,RECURRING,LOW,2,1,0,0
136,0,2271.27,LOW,RECURRING,LOW,1,0,0,0
137,0,2925.50,LOW,NEW,HIGH,1,0,0,0
138,0,3844.43,LOW,RECURRING,LOW,0,1,0,0
138,1,5554.47,LOW,NEW,LOW,3,0,0,0
139,0,3979.56,LOW,RECURRING,LOW,2,0,0,0
139,1,10315.41,LOW,RECURRING,LOW,0,0,1,1
139,2,9087.92,LOW,RECURRING,LOW,1,0,2,0
141,0,4509.15,LOW,NEW,HIGH,2,0,0,0
141,1,5638.97,LOW,RECURRING,LOW,0,0,0,1
143,0,22963.96,LOW,NEW,HIGH,0,3,0,1
143,1,2672.17,LOW,NEW,LOW,0,1,0,0
144,0,23034.02,LOW,RECURRING,HIGH,1,1,2,0
144,1,1718.28,LOW,NEW,LOW,1,0,0,0
144,2,3818.52,LOW,RECURRING,LOW,2,0,0,0
145,0,7151.95,LOW,NEW,LOW,2,1,0,0
146,0,10905.22,LOW,NEW,LOW,1,1,1,0
148,0,5489.99,LOW,RECURRING,LOW,1,1,0,0
148,1,9643.43,LOW,RECURRING,HIGH,1,1,0,0
148,2,3948.83,LOW,RECURRING,LOW,0,0,1,0
149,0,4644.35,LOW,RECURRING,LOW,1,1,0,0
149,1,6097.47,LOW,RECURRING,LOW,2,1,0,0
149,2,22742.80,LOW,NEW,HIGH,1,1,2,0
150,0,8168.60,LOW,RECURRING,LOW,0,1,1,0
150,1,5691.60,LOW,RECURRING,HIGH,2,0,0,0
151,0,9491.92,LOW,NEW,LOW,3,0,1,0
151,1,14479.40,LOW,NEW,HIGH,0,0,2,0
151,2,2684.45,LOW,NEW,HIGH,1,0,0,0
152,0,1877.88,LOW,NEW,LOW,1,0,0,0
152,1,9376.89,LOW,NEW,LOW,2,1,0,0
153,0,15090.53,LOW,NEW,HIGH,1,2,0,0
154,0,3577.87,LOW,RECURRING,LOW,0,0,1,0
154,1,10305.13,LOW,RECURRING,LOW,1,0,2,0
154,2,3889.90,LOW,RECURRING,LOW,2,0,0,0
155,0,4809.75,LOW,RECURRING,LOW,2,0,0,0
155,1,1819.91,LOW,NEW,LOW,1,0,0,0
156,0,5473.31,LOW,RECURRING,LOW,0,0,0,1
156,1,17385.62,LOW,NEW,HIGH,1,1,2,0
157,0,4704.34,LOW,NEW,LOW,1,1,0,0
158,0,1963.50,LOW,NEW,LOW,1,0,0,0
158,1,3662.20,LOW,NEW,LOW,0,1,0,0
159,0,7267.11,LOW,NEW,LOW,1,0,0,1
159,1,10123.98,LOW,RECURRING,LOW,1,1,0,1
160,0,5540.65,LOW,RECURRING,LOW,1,1,0,0
160,1,3388.94,LOW,NEW,HIGH,1,0,0,0
160,2,7607.84,LOW,NEW,LOW,0,1,0,1
161,0,7778.61,LOW,NEW,LOW,0,0,2,0
161,1,5496.97,LOW,RECURRING,LOW,1,1,0,0
161,2,4465.69,LOW,RECURRING,LOW,1,0,1,0
161,3,5176.26,LOW,RECURRING,LOW,3,0,0,0
162,0,4513.53,LOW,RECURRING,LOW,0,0,1,0
162,1,10595.83,LOW,RECURRING,LOW,1,1,1,0
163,0,5405.56,LOW,RECURRING,LOW,0,0,0,1
163,1,18293.06,LOW,RECURRING,HIGH,0,1,2,0
165,0,2389.46,LOW,NEW,LOW,1,0,0,0
166,0,11099.33,LOW,RECURRING,HIGH,1,0,1,0
168,0,8173.84,LOW,RECURRING,LOW,1,0,0,1
168,1,20907.41,LOW,RECURRING,LOW,1,1,3,0
168,2,3832.12,LOW,RECURRING,LOW,0,0,1,0
168,3,8403.09,LOW,RECURRING,LOW,4,0,0,0
168,4,2264.56,LOW,NEW,LOW,1,0,0,0
168,5,9145.18,LOW,RECURRING,LOW,1,1,1,0
169,0,5153.95,LOW,RECURRING,LOW,1,0,1,0
169,1,12834.63,LOW,NEW,LOW,2,0,1,1
170,0,15323.67,LOW,RECURRING,HIGH,1,0,0,1
170,1,5471.75,LOW,NEW,HIGH,2,0,0,0
171,0,5485.68,LOW,RECURRING,LOW,3,0,0,0
171,1,19393.92,LOW,RECURRING,HIGH,0,2,0,1
171,2,5928.01,LOW,RECURRING,HIGH,0,0,1,0
172,0,9970.12,LOW,RECURRING,HIGH,3,0,0,0
172,1,11387.62,LOW,NEW,LOW,4,1,1,0
173,0,4324.12,LOW,RECURRING,LOW,0,0,1,0
173,1,3059.44,LOW,NEW,LOW,0,1,0,0
173,2,15214.33,LOW,RECURRING,HIGH,2,1,0,0
174,0,2677.25,LOW,RECURRING,LOW,0,1,0,0
174,1,3267.38,LOW,RECURRING,LOW,0,0,1,0
175,0,8748.49,LOW,RECURRING,HIGH,1,1,0,0
176,0,1545.64,LOW,RECURRING,LOW,1,0,0,0
177,0,2374.00,LOW,RECURRING,LOW,1,0,0,0
177,1,7502.85,LOW,RECURRING,LOW,4,0,0,0
178,0,9844.47,LOW,RECURRING,LOW,1,1,1,0
179,0,7853.85,LOW,RECURRING,HIGH,2,0,0,0
179,1,12629.55,LOW,RECURRING,HIGH,1,0,0,1
180,0,5406.70,LOW,RECURRING,LOW,0,2,0,0
181,0,7623.81,LOW,NEW,LOW,1,0,2,0
182,0,11906.35,LOW,NEW,LOW,3,1,0,1
183,0,2076.24,LOW,RECURRING,LOW,1,0,0,0
183,1,8102.29,LOW,RECURRING,LOW,1,1,1,0
184,0,18158.73,LOW,RECURRING,LOW,1,1,3,0
184,1,5176.78,LOW,NEW,LOW,1,1,0,0
184,2,1764.87,LOW,RECURRING,LOW,1,0,0,0
185,0,10245.53,LOW,NEW,LOW,1,1,1,0
185,1,4706.13,LOW,RECURRING,HIGH,0,1,0,0
185,2,1497.21,LOW,NEW,LOW,1,0,0,0
185,3,6972.97,LOW,RECURRING,LOW,2,0,1,0
187,0,17393.48,LOW,RECURRING,LOW,2,0,2,1
188,0,9244.59,LOW,RECURRING,LOW,1,1,1,0
188,1,5104.01,LOW,NEW,HIGH,2,0,0,0
189,0,5410.40,LOW,NEW,LOW,3,0,0,0
190,0,18588.74,LOW,RECURRING,HIGH,1,2,1,0
190,1,15722.55,LOW,NEW,HIGH,1,1,1,0
191,0,2969.10,LOW,RECURRING,LOW,0,0,1,0
191,1,5465.41,LOW,NEW,HIGH,0,1,0,0
194,0,1889.72,LOW,RECURRING,LOW,1,0,0,0
194,1,11820.24,LOW,RECURRING,HIGH,1,0,2,0
194,2,3040.12,LOW,RECURRING,LOW,0,1,0,0
195,0,2742.58,LOW,NEW,LOW,0,0,1,0
196,0,8838.79,LOW,RECURRING,LOW,1,0,0,1
196,1,13489.88,LOW,RECURRING,LOW,0,3,1,0
197,0,13266.15,LOW,RECURRING,LOW,2,1,0,1
199,0,6095.91,LOW,RECURRING,LOW,1,0,1,0
200,0,13912.70,LOW,NEW,HIGH,1,2,0,0
201,0,3107.55,LOW,NEW,LOW,0,1,0,0
201,1,10974.82,LOW,RECURRING,LOW,3,0,1,0
201,2,8235.00,LOW,RECURRING,LOW,0,1,0,1
201,3,10904.25,LOW,RECURRING,LOW,1,2,0,0
202,0,17718.15,LOW,NEW,LOW,4,0,2,0
203,0,9089.59,LOW,RECURRING,LOW,5,0,0,0
203,1,4078.02,LOW,NEW,LOW,0,0,1,0
203,2,3538.74,LOW,NEW,HIGH,1,0,0,0
207,0,9307.70,LOW,RECURRING,LOW,0,2,1,0
208,0,8925.25,LOW,RECURRING,LOW,2,2,0,0
208,1,9873.53,LOW,NEW,LOW,1,0,0,1
209,0,3924.84,LOW,RECURRING,LOW,2,0,0,0
210,0,15543.81,LOW,RECURRING,LOW,2,2,0,1
210,1,23448.29,LOW,RECURRING,HIGH,2,1,0,1
211,0,8543.91,LOW,RECURRING,LOW,2,1,0,0
211,1,9047.49,LOW,RECURRING,LOW,1,2,0,0
213,0,12555.17,LOW,RECURRING,LOW,1,1,0,1
217,0,17132.50,LOW,NEW,LOW,4,2,1,0
217,1,1878.44,LOW,RECURRING,LOW,1,0,0,0
218,0,3943.91,LOW,RECURRING,LOW,2,0,0,0
218,1,3059.04,LOW,RECURRING,HIGH,1,0,0,0
218,2,14496.30,LOW,RECURRING,HIGH,2,2,0,0
218,3,9819.91,LOW,RECURRING,HIGH,0,2,0,0
219,0,18209.89,LOW,RECURRING,HIGH,2,2,0,0
219,1,13314.86,LOW,RECURRING,LOW,4,1,0,1
220,0,3466.37,LOW,RECURRING,LOW,0,0,1,0
221,0,6423.14,LOW,NEW,LOW,0,0,0,1
221,1,1792.77,LOW,RECURRING,LOW,1,0,0,0
221,2,10303.90,LOW,NEW,LOW,1,1,1,0
222,0,6549.46,LOW,NEW,LOW,1,1,0,0
224,0,6839.93,LOW,RECURRING,LOW,0,0,0,1
224,1,3531.11,LOW,RECURRING,LOW,0,0,1,0
225,0,1706.23,LOW,NEW,LOW,1,0,0,0
226,0,8921.24,LOW,NEW,LOW,1,0,0,1
227,0,48407.76,LOW,RECURRING,HIGH,3,0,1,3
227,1,1731.20,LOW,NEW,LOW,1,0,0,0
227,2,1781.73,LOW,RECURRING,LOW,1,0,0,0
232,0,1972.85,LOW,RECURRING,LOW,1,0,0,0
232,1,2263.98,LOW,NEW,LOW,1,0,0,0
233,0,2952.20,LOW,NEW,LOW,0,1,0,0
233,1,9816.16,LOW,RECURRING,LOW,1,1,1,0
233,2,6888.43,LOW,NEW,LOW,3,0,0,0
235,0,10574.49,LOW,RECURRING,HIGH,1,0,1,0
236,0,25847.66,LOW,RECURRING,HIGH,2,2,0,1
237,0,2197.72,LOW,RECURRING,LOW,1,0,0,0
237,1,3475.78,LOW,RECURRING,HIGH,1,0,0,0
237,2,14624.53,LOW,RECURRING,HIGH,0,0,1,1
239,0,7769.72,LOW,RECURRING,LOW,1,1,1,0
239,1,9564.52,LOW,RECURRING,LOW,1,1,1,0
241,0,1820.81,LOW,RECURRING,LOW,1,0,0,0
242,0,3846.43,LOW,NEW,LOW,0,1,0,0
243,0,2831.68,LOW,NEW,LOW,2,0,0,0
244,0,16746.63,LOW,RECURRING,HIGH,1,1,1,0
244,1,7081.80,LOW,RECURRING,LOW,1,1,1,0
245,0,4054.51,LOW,RECURRING,LOW,2,0,0,0
245,1,17492.51,LOW,RECURRING,HIGH,1,2,0,0
246,0,3165.81,LOW,NEW,LOW,0,1,0,0
246,1,5269.33,LOW,RECURRING,LOW,3,0,0,0
246,2,6390.20,LOW,NEW,LOW,1,1,0,0
246,3,2164.73,LOW,NEW,LOW,1,0,0,0
247,0,13572.02,LOW,RECURRING,LOW,3,2,0,0
247,1,1969.55,LOW,RECURRING,LOW,1,0,0,0
247,2,9249.14,LOW,NEW,LOW,2,0,0,1
248,0,22552.85,LOW,RECURRING,LOW,5,1,0,1
248,1,6242.16,LOW,RECURRING,LOW,0,0,0,1
249,0,2044.98,LOW,NEW,LOW,1,0,0,0
249,1,8607.94,LOW,RECURRING,LOW,1,0,0,1
250,0,18516.29,LOW,NEW,HIGH,1,0,3,0
251,0,12155.41,LOW,NEW,HIGH,2,1,0,0
251,1,7770.55,LOW,RECURRING,LOW,3,0,1,0
252,0,9608.05,LOW,RECURRING,LOW,3,1,0,0
252,1,8530.17,LOW,NEW,LOW,1,1,1,0
253,0,15273.03,LOW,NEW,HIGH,1,1,1,0
254,0,4397.28,LOW,RECURRING,LOW,1,1,0,0
254,1,9797.25,LOW,RECURRING,LOW,1,1,1,0
256,0,7633.60,LOW,RECURRING,LOW,3,0,1,0
256,1,10272.87,LOW,RECURRING,LOW,2,0,2,0
257,0,13062.86,LOW,NEW,HIGH,2,1,0,0
257,1,14719.90,LOW,RECURRING,HIGH,1,0,2,0
258,0,6685.44,LOW,NEW,HIGH,2,0,0,0
260,0,16958.86,LOW,RECURRING,HIGH,2,2,0,0
260,1,17222.68,LOW,RECURRING,LOW,3,1,0,1
261,0,21544.96,LOW,RECURRING,HIGH,1,0,1,1
261,1,9991.88,LOW,NEW,LOW,1,2,1,0
262,0,6479.05,LOW,RECURRING,HIGH,2,0,0,0
263,0,10568.45,LOW,RECURRING,HIGH,0,2,0,0
263,1,2058.63,LOW,RECURRING,LOW,1,0,0,0
263,2,11821.46,LOW,RECURRING,LOW,3,0,1,0
264,0,11123.08,LOW,NEW,LOW,2,1,1,0
264,1,2937.82,LOW,NEW,HIGH,1,0,0,0
266,0,24023.00,LOW,NEW,HIGH,1,2,0,1
266,1,9388.08,LOW,RECURRING,LOW,1,1,1,0
268,0,4507.23,LOW,NEW,LOW,0,0,1,0
268,1,6267.62,LOW,RECURRING,HIGH,0,0,1,0
270,0,11219.67,LOW,RECURRING,HIGH,1,0,1,0
270,1,3044.63,LOW,RECURRING,LOW,0,1,0,0
271,0,10148.02,LOW,RECURRING,LOW,3,1,0,0
272,0,15439.87,LOW,RECURRING,LOW,1,0,0,2
272,1,9649.36,LOW,NEW,LOW,0,0,2,0
273,0,3652.18,LOW,RECURRING,LOW,0,0,1,0
273,1,13373.61,LOW,RECURRING,HIGH,1,1,1,0
274,0,11404.26,LOW,NEW,HIGH,0,0,0,1
274,1,7751.89,LOW,RECURRING,HIGH,0,0,0,1
275,0,11635.19,LOW,NEW,LOW,2,1,1,0
276,0,7007.42,LOW,NEW,LOW,2,1,0,0
276,1,1842.10,LOW,NEW,LOW,1,0,0,0
276,2,6166.03,LOW,RECURRING,LOW,1,1,0,0
276,3,4593.07,LOW,NEW,LOW,1,1,0,0
276,4,7483.23,LOW,NEW,LOW,1,2,0,0
277,0,4023.88,LOW,RECURRING,LOW,2,0,0,0
277,1,3934.81,LOW,RECURRING,LOW,0,0,1,0
278,0,3991.40,LOW,RECURRING,HIGH,1,0,0,0
278,1,3748.97,LOW,RECURRING,LOW,0,1,0,0
281,0,1716.15,LOW,RECURRING,LOW,1,0,0,0
281,1,11856.57,LOW,RECURRING,HIGH,0,0,0,1
281,2,8564.42,LOW,NEW,LOW,0,0,1,1
283,0,8129.91,LOW,NEW,LOW,1,0,0,1
283,1,6071.98,LOW,RECURRING,HIGH,0,0,1,0
283,2,13647.64,LOW,RECURRING,LOW,2,1,1,0
283,3,8565.54,LOW,NEW,HIGH,2,1,0,0
284,0,1782.48,LOW,RECURRING,LOW,1,0,0,0
284,1,11303.24,LOW,NEW,LOW,2,2,1,0
284,2,1598.22,LOW,RECURRING,LOW,1,0,0,0
284,3,4778.54,LOW,RECURRING,LOW,1,1,0,0
286,0,24914.23,LOW,RECURRING,HIGH,4,1,0,1
286,1,8548.15,LOW,RECURRING,LOW,2,0,1,0
286,2,18184.60,LOW,NEW,LOW,1,2,1,1
286,3,3163.54,LOW,NEW,HIGH,1,0,0,0
287,0,11308.01,LOW,RECURRING,LOW,0,3,0,0
289,0,9357.96,LOW,RECURRING,LOW,2,0,0,1
290,0,9365.77,LOW,RECURRING,LOW,1,2,0,0
290,1,3988.12,LOW,RECURRING,LOW,0,1,0,0
290,2,8615.29,LOW,RECURRING,LOW,1,2,0,0
290,3,5900.89,LOW,RECURRING,HIGH,0,1,0,0
291,0,2785.74,LOW,RECURRING,LOW,0,1,0,0
291,1,6045.42,LOW,RECURRING,LOW,1,0,1,0
291,2,3589.21,LOW,NEW,LOW,2,0,0,0
291,3,6459.52,LOW,RECURRING,LOW,3,0,0,0
292,0,5702.97,LOW,NEW,LOW,0,0,0,1
292,1,2164.61,LOW,NEW,LOW,1,0,0,0
292,2,5748.31,LOW,NEW,LOW,2,0,1,0
294,0,13465.19,LOW,RECURRING,LOW,3,1,0,1
294,1,13008.44,LOW,NEW,HIGH,1,0,2,0
294,2,1901.62,LOW,RECURRING,LOW,1,0,0,0
295,0,6989.32,LOW,NEW,LOW,1,0,0,1
295,1,3359.95,LOW,RECURRING,LOW,0,0,1,0
296,0,3329.72,LOW,NEW,HIGH,1,0,0,0
296,1,7541.82,LOW,RECURRING,LOW,2,1,0,0
298,0,12905.68,LOW,RECURRING,HIGH,1,0,0,1
299,0,2585.20,LOW,RECURRING,LOW,0,0,1,0
302,0,3998.47,LOW,RECURRING,LOW,0,1,0,0
302,1,8368.39,LOW,RECURRING,LOW,1,2,0,0
303,0,6500.43,LOW,RECURRING,LOW,0,0,0,1
303,1,2089.51,LOW,NEW,LOW,1,0,0,0
305,0,17192.63,LOW,NEW,HIGH,0,2,0,1
305,1,9442.97,LOW,RECURRING,LOW,0,1,0,1
306,0,4654.19,LOW,NEW,LOW,2,0,0,0
306,1,6640.32,LOW,RECURRING,LOW,2,0,1,0
307,0,10245.91,LOW,NEW,LOW,2,0,2,0
308,0,9308.72,LOW,RECURRING,LOW,2,2,0,0
308,1,6317.98,LOW,RECURRING,HIGH,2,0,0,0
309,0,6157.36,LOW,NEW,LOW,2,1,0,0
310,0,5997.34,LOW,RECURRING,LOW,1,1,0,0
311,0,1824.99,LOW,NEW,LOW,1,0,0,0
312,0,7749.10,LOW,RECURRING,LOW,2,0,1,0
313,0,16531.79,LOW,RECURRING,LOW,1,1,2,1
313,1,3358.81,LOW,NEW,LOW,0,1,0,0
314,0,15571.55,LOW,RECURRING,LOW,2,1,1,1
315,0,7749.70,LOW,RECURRING,HIGH,1,1,0,0
