t,arrival_idx,max_wtp,season,customer_type,commodity_value,TEU,FEU,HC,REEF
63,1,4646.25,HIGH,RECURRING,LOW,0,1,0,0
63,2,5262.06,HIGH,NEW,LOW,2,0,0,0
64,0,7015.58,HIGH,NEW,LOW,3,0,0,0
64,1,12566.00,HIGH,NEW,LOW,1,1,1,0
64,2,11706.85,HIGH,NEW,LOW,1,0,0,1
64,3,2493.10,HIGH,NEW,LOW,1,0,0,0
65,0,10225.65,HIGH,NEW,LOW,1,0,0,1
65,1,11600.95,HIGH,NEW,LOW,1,1,1,0
65,2,8789.15,HIGH,NEW,HIGH,2,0,0,0
65,3,23979.14,HIGH,RECURRING,LOW,1,1,0,2
66,0,5427.33,HIGH,NEW,LOW,2,0,0,0
66,1,11326.76,HIGH,RECURRING,LOW,1,0,0,1
66,2,24029.65,HIGH,RECURRING,LOW,0,1,0,2
66,3,17711.48,HIGH,NEW,LOW,1,0,1,1
67,0,22418.85,HIGH,NEW,HIGH,1,1,0,1
68,0,13512.13,HIGH,NEW,LOW,2,0,0,1
69,0,6870.05,HIGH,NEW,HIGH,0,0,1,0
69,1,2499.24,HIGH,RECURRING,LOW,1,0,0,0
70,0,17623.23,HIGH,NEW,LOW,0,1,1,1
70,1,2571.40,HIGH,RECURRING,LOW,1,0,0,0
70,2,14047.47,HIGH,RECURRING,LOW,0,1,2,0
71,0,12416.84,HIGH,NEW,LOW,1,0,0,1
71,1,13549.84,HIGH,RECURRING,HIGH,1,1,0,0
71,2,2993.66,HIGH,RECURRING,LOW,1,0,0,0
72,0,16774.80,HIGH,RECURRING,HIGH,0,1,1,0
72,1,11704.07,HIGH,RECURRING,LOW,1,2,0,0
72,2,31818.94,HIGH,NEW,LOW,2,2,1,1
72,3,6567.00,HIGH,RECURRING,LOW,1,0,1,0
73,0,2871.23,HIGH,NEW,LOW,1,0,0,0
73,1,11971.28,HIGH,NEW,HIGH,1,1,0,0
73,2,4826.95,HIGH,NEW,LOW,0,0,1,0
73,3,8595.78,HIGH,NEW,LOW,0,1,1,0
73,4,12423.71,HIGH,NEW,HIGH,0,0,0,1
73,5,8065.11,HIGH,NEW,HIGH,0,0,1,0
73,6,11296.75,HIGH,RECURRING,LOW,0,0,1,1
74,0,5747.52,HIGH,NEW,LOW,2,0,0,0
74,1,4637.98,HIGH,NEW,LOW,0,0,1,0
74,2,4304.19,HIGH,NEW,HIGH,1,0,0,0
75,0,13757.95,HIGH,NEW,LOW,0,1,0,1
75,1,4628.84,HIGH,NEW,HIGH,1,0,0,0
75,2,12499.85,HIGH,NEW,LOW,1,2,0,0
75,3,11411.61,HIGH,NEW,LOW,1,1,1,0
75,4,7821.02,HIGH,RECURRING,HIGH,0,1,0,0
75,5,6766.76,HIGH,RECURRING,LOW,1,1,0,0
76,0,14429.71,HIGH,RECURRING,LOW,0,0,1,1
76,1,17110.41,HIGH,NEW,LOW,2,1,1,0
76,2,30908.00,HIGH,RECURRING,HIGH,2,0,1,1
76,3,8376.02,HIGH,NEW,LOW,1,1,0,0
77,0,9489.14,HIGH,NEW,LOW,0,0,0,1
77,1,17066.44,HIGH,NEW,HIGH,1,2,0,0
78,0,9786.67,HIGH,NEW,LOW,2,1,0,0
78,1,4723.08,HIGH,NEW,LOW,0,1,0,0
78,2,10774.92,HIGH,NEW,HIGH,1,1,0,0
79,0,4319.93,HIGH,NEW,LOW,0,0,1,0
79,1,12572.08,HIGH,NEW,LOW,0,2,1,0
79,2,4552.16,HIGH,RECURRING,LOW,0,1,0,0
79,3,13019.82,HIGH,NEW,LOW,1,2,0,0
80,0,12729.65,HIGH,NEW,LOW,3,0,1,0
80,1,19816.37,HIGH,NEW,LOW,0,3,1,0
80,2,2857.84,HIGH,RECURRING,LOW,1,0,0,0
80,3,10557.48,HIGH,RECURRING,HIGH,1,0,1,0
80,4,15038.69,HIGH,NEW,HIGH,2,1,0,0
81,0,16825.88,HIGH,NEW,HIGH,1,1,1,0
81,1,4920.59,HIGH,RECURRING,LOW,2,0,0,0
81,2,11243.70,HIGH,NEW,LOW,2,0,1,0
81,3,4521.81,HIGH,NEW,LOW,0,1,0,0
82,0,7456.55,HIGH,NEW,LOW,1,1,0,0
83,0,5072.40,HIGH,RECURRING,LOW,0,1,0,0
83,1,7147.60,HIGH,NEW,LOW,1,1,0,0
83,2,12513.90,HIGH,NEW,HIGH,1,1,0,0
83,3,2710.26,HIGH,NEW,LOW,1,0,0,0
83,4,8715.83,HIGH,NEW,HIGH,0,1,0,0
84,0,42951.99,HIGH,NEW,HIGH,2,1,1,1
84,1,11666.11,HIGH,NEW,LOW,1,0,0,1
85,0,8457.01,HIGH,NEW,LOW,3,0,0,0
86,0,12246.39,HIGH,NEW,LOW,3,0,1,0
86,1,11241.18,HIGH,NEW,LOW,1,0,2,0
86,2,19570.01,HIGH,NEW,HIGH,0,3,0,0
86,3,14405.70,HIGH,NEW,HIGH,1,0,1,0
86,4,26699.98,HIGH,NEW,LOW,2,1,1,1
86,5,5528.70,HIGH,NEW,LOW,2,0,0,0
87,0,8795.12,HIGH,RECURRING,LOW,1,0,1,0
87,1,18536.98,HIGH,RECURRING,LOW,4,2,0,0
87,2,14017.65,HIGH,RECURRING,LOW,1,1,1,0
87,3,5434.70,HIGH,RECURRING,LOW,2,0,0,0
87,4,12593.33,HIGH,NEW,HIGH,1,1,0,0
87,5,7904.71,HIGH,NEW,LOW,1,1,0,0
87,6,7391.33,HIGH,NEW,LOW,0,0,0,1
87,7,4489.62,HIGH,RECURRING,HIGH,1,0,0,0
88,0,12749.96,HIGH,RECURRING,LOW,2,1,1,0
88,1,9680.02,HIGH,RECURRING,LOW,0,2,0,0
88,2,9471.43,HIGH,RECURRING,HIGH,2,0,0,0
88,3,11158.73,HIGH,NEW,LOW,1,0,2,0
88,4,4561.75,HIGH,RECURRING,LOW,0,1,0,0
88,5,6774.99,HIGH,NEW,LOW,1,0,1,0
89,0,15924.75,HIGH,NEW,HIGH,2,1,0,0
89,1,10877.63,HIGH,RECURRING,LOW,2,0,1,0
89,2,18528.20,HIGH,NEW,HIGH,2,0,1,0
90,0,13984.78,HIGH,RECURRING,LOW,2,2,0,0
90,1,17263.19,HIGH,RECURRING,LOW,3,2,0,0
90,2,7814.37,HIGH,NEW,LOW,3,0,0,0
90,3,17012.88,HIGH,NEW,LOW,2,3,0,0
90,4,2808.18,HIGH,NEW,LOW,1,0,0,0
91,0,14716.09,HIGH,RECURRING,LOW,3,2,0,0
91,1,8442.96,HIGH,NEW,LOW,2,1,0,0
91,2,2627.56,HIGH,NEW,LOW,1,0,0,0
92,0,7743.23,HIGH,NEW,LOW,1,1,0,0
92,1,6818.37,HIGH,NEW,LOW,3,0,0,0
93,0,3877.94,HIGH,NEW,HIGH,1,0,0,0
93,1,5196.92,HIGH,RECURRING,LOW,0,1,0,0
94,0,19228.20,HIGH,NEW,LOW,3,1,1,0
94,1,20870.40,HIGH,NEW,HIGH,1,0,2,0
94,2,14222.57,HIGH,RECURRING,HIGH,3,0,0,0
94,3,8147.87,HIGH,NEW,LOW,3,0,0,0
94,4,11954.83,HIGH,NEW,LOW,3,1,0,0
94,5,26253.60,HIGH,NEW,LOW,2,0,3,1
94,6,22177.62,HIGH,NEW,HIGH,1,1,1,0
96,0,14807.79,HIGH,RECURRING,LOW,3,2,0,0
96,1,17164.69,HIGH,NEW,HIGH,2,1,0,0
96,2,3848.14,HIGH,NEW,HIGH,1,0,0,0
96,3,4779.76,HIGH,NEW,LOW,0,0,1,0
96,4,2255.80,HIGH,NEW,LOW,1,0,0,0
96,5,61878.69,HIGH,NEW,HIGH,1,1,1,3
96,6,12330.30,HIGH,RECURRING,LOW,0,2,1,0
97,0,4194.05,HIGH,NEW,HIGH,1,0,0,0
97,1,4764.53,HIGH,NEW,LOW,0,1,0,0
97,2,18303.63,HIGH,NEW,LOW,1,0,1,1
97,3,22559.58,HIGH,NEW,HIGH,0,2,1,0
98,0,4690.55,HIGH,RECURRING,LOW,2,0,0,0
98,1,4389.16,HIGH,NEW,LOW,0,1,0,0
98,2,10391.60,HIGH,NEW,LOW,1,2,0,0
98,3,8249.23,HIGH,NEW,HIGH,0,1,0,0
98,4,4747.32,HIGH,NEW,LOW,2,0,0,0
98,5,6951.80,HIGH,RECURRING,LOW,1,0,1,0
99,0,7702.06,HIGH,NEW,LOW,1,0,1,0
99,1,12643.69,HIGH,NEW,HIGH,1,1,0,0
99,2,16699.67,HIGH,NEW,LOW,2,2,0,0
99,3,7922.54,HIGH,RECURRING,LOW,1,0,1,0
99,4,17595.72,HIGH,NEW,LOW,1,3,0,0
99,5,13076.62,HIGH,NEW,LOW,0,1,0,1
100,0,10816.58,HIGH,RECURRING,LOW,2,1,0,0
100,1,7209.20,HIGH,NEW,LOW,1,0,1,0
100,2,10560.25,HIGH,NEW,HIGH,1,1,0,0
100,3,4441.81,HIGH,NEW,HIGH,1,0,0,0
100,4,4638.40,HIGH,RECURRING,LOW,0,0,1,0
101,0,31325.48,HIGH,NEW,HIGH,2,1,1,1
101,1,7600.55,HIGH,RECURRING,HIGH,2,0,0,0
101,2,6478.60,HIGH,NEW,LOW,1,1,0,0
101,3,4969.12,HIGH,RECURRING,LOW,2,0,0,0
101,4,20825.13,HIGH,RECURRING,HIGH,2,0,0,1
102,0,2695.16,HIGH,NEW,LOW,1,0,0,0
102,1,7905.87,HIGH,NEW,LOW,0,0,0,1
102,2,15410.87,HIGH,RECURRING,LOW,1,1,2,0
102,3,5096.48,HIGH,RECURRING,LOW,0,1,0,0
103,0,30539.22,HIGH,NEW,HIGH,0,3,1,0
104,0,18327.73,HIGH,NEW,LOW,1,1,2,0
104,1,2473.36,HIGH,NEW,LOW,1,0,0,0
104,2,13530.02,HIGH,NEW,LOW,0,2,1,0
104,3,2245.13,HIGH,NEW,LOW,1,0,0,0
104,4,9527.46,HIGH,RECURRING,LOW,2,0,1,0
104,5,4731.88,HIGH,RECURRING,LOW,2,0,0,0
105,0,5590.52,HIGH,NEW,LOW,0,0,1,0
105,1,8094.45,HIGH,RECURRING,LOW,1,0,1,0
105,2,20789.98,HIGH,NEW,LOW,5,0,2,0
106,0,8392.12,HIGH,RECURRING,LOW,3,0,0,0
106,1,5632.79,HIGH,NEW,LOW,0,0,1,0
106,2,19712.99,HIGH,NEW,HIGH,0,1,0,1
106,3,2951.82,HIGH,NEW,LOW,1,0,0,0
106,4,8124.78,HIGH,NEW,HIGH,0,0,1,0
106,5,19523.36,HIGH,NEW,HIGH,1,0,0,1
106,6,7350.98,HIGH,RECURRING,HIGH,0,0,1,0
106,7,10238.57,HIGH,NEW,LOW,2,0,1,0
106,8,13380.64,HIGH,NEW,HIGH,2,1,0,0
107,0,13778.68,HIGH,NEW,HIGH,1,1,0,0
107,1,13826.58,HIGH,NEW,HIGH,1,1,0,0
107,2,9768.62,HIGH,RECURRING,LOW,2,1,0,0
108,0,31851.97,HIGH,NEW,HIGH,2,1,0,1
108,1,3969.05,HIGH,RECURRING,LOW,0,1,0,0
108,2,4292.31,HIGH,NEW,LOW,0,1,0,0
108,3,8922.42,HIGH,RECURRING,LOW,0,0,0,1
108,4,5051.36,HIGH,NEW,LOW,2,0,0,0
109,0,2444.34,HIGH,RECURRING,LOW,1,0,0,0
109,1,8534.70,HIGH,NEW,LOW,1,0,1,0
109,2,12797.40,HIGH,NEW,HIGH,1,1,0,0
109,3,22691.53,HIGH,NEW,LOW,3,0,1,1
109,4,14583.79,HIGH,NEW,LOW,0,2,1,0
109,5,6977.71,HIGH,NEW,LOW,3,0,0,0
110,0,12450.82,HIGH,RECURRING,LOW,3,0,1,0
110,1,2214.89,HIGH,RECURRING,LOW,1,0,0,0
110,2,12729.80,HIGH,NEW,HIGH,1,0,1,0
110,3,14939.92,HIGH,RECURRING,LOW,3,2,0,0
110,4,12240.63,HIGH,NEW,LOW,5,0,0,0
111,0,32055.91,HIGH,NEW,LOW,3,1,0,2
111,1,8724.87,HIGH,NEW,HIGH,2,0,0,0
111,2,6747.47,HIGH,RECURRING,LOW,1,0,1,0
112,0,15230.74,HIGH,NEW,LOW,1,3,0,0
112,1,7703.15,HIGH,RECURRING,LOW,3,0,0,0
112,2,19237.42,HIGH,RECURRING,LOW,1,1,2,0
112,3,8536.41,HIGH,NEW,HIGH,0,0,1,0
112,4,13545.18,HIGH,NEW,LOW,3,0,1,0
113,0,4253.08,HIGH,NEW,LOW,0,1,0,0
113,1,8334.97,HIGH,NEW,LOW,1,1,0,0
113,2,8806.50,HIGH,RECURRING,HIGH,2,0,0,0
113,3,2821.14,HIGH,NEW,LOW,1,0,0,0
113,4,8249.22,HIGH,NEW,LOW,1,1,0,0
114,0,8328.24,HIGH,RECURRING,LOW,3,0,0,0
115,0,14652.10,HIGH,NEW,LOW,0,1,0,1
115,1,4413.90,HIGH,RECURRING,LOW,0,1,0,0
115,2,5395.74,HIGH,NEW,LOW,2,0,0,0
115,3,21784.27,HIGH,RECURRING,HIGH,3,1,0,0
115,4,3010.98,HIGH,NEW,LOW,1,0,0,0
115,5,6820.19,HIGH,NEW,LOW,1,0,1,0
116,0,13791.28,HIGH,RECURRING,LOW,0,0,1,1
116,1,15623.73,HIGH,NEW,LOW,1,0,1,1
116,2,27123.90,HIGH,NEW,HIGH,5,0,1,0
116,3,8919.40,HIGH,NEW,LOW,2,1,0,0
117,0,6366.11,HIGH,RECURRING,LOW,1,1,0,0
117,1,14606.38,HIGH,RECURRING,HIGH,2,0,1,0
117,2,21394.99,HIGH,NEW,HIGH,1,1,1,0
117,3,6413.31,HIGH,NEW,LOW,1,1,0,0
117,4,11048.09,HIGH,NEW,LOW,3,1,0,0
117,5,5064.77,HIGH,NEW,LOW,0,0,1,0
117,6,50431.31,HIGH,RECURRING,HIGH,0,4,2,0
118,0,15107.51,HIGH,NEW,LOW,2,0,0,1
118,1,10866.82,HIGH,NEW,LOW,0,2,0,0
118,2,19816.36,HIGH,NEW,LOW,2,0,0,2
118,3,2961.97,HIGH,RECURRING,LOW,1,0,0,0
119,0,25513.69,HIGH,NEW,HIGH,2,0,0,1
119,1,33516.66,HIGH,RECURRING,HIGH,2,2,1,0
119,2,16404.25,HIGH,RECURRING,HIGH,2,1,0,0
120,0,16811.78,HIGH,NEW,HIGH,0,2,0,0
120,1,34103.18,HIGH,NEW,HIGH,1,1,1,1
120,2,4781.68,HIGH,NEW,LOW,0,1,0,0
120,3,8474.40,HIGH,NEW,LOW,3,0,0,0
120,4,7143.72,HIGH,RECURRING,LOW,0,0,0,1
120,5,13044.75,HIGH,NEW,LOW,3,1,0,0
121,0,39219.86,HIGH,RECURRING,HIGH,1,0,4,0
121,1,21093.50,HIGH,RECURRING,LOW,2,2,1,0
121,2,9131.36,HIGH,NEW,LOW,2,0,1,0
121,3,2534.80,HIGH,NEW,LOW,1,0,0,0
121,4,21127.91,HIGH,NEW,HIGH,2,2,0,0
121,5,8499.34,HIGH,RECURRING,HIGH,2,0,0,0
121,6,20640.72,HIGH,NEW,LOW,0,1,1,1
121,7,11565.52,HIGH,NEW,LOW,0,0,1,1
121,8,9479.24,HIGH,NEW,LOW,2,1,0,0
121,9,24454.15,HIGH,NEW,HIGH,0,2,0,1
121,10,6724.53,HIGH,NEW,LOW,1,0,1,0
122,0,4194.21,HIGH,NEW,LOW,0,1,0,0
122,1,10536.05,HIGH,RECURRING,LOW,0,1,1,0
122,2,4910.65,HIGH,RECURRING,LOW,2,0,0,0
122,3,23423.26,HIGH,RECURRING,LOW,1,2,0,1
122,4,14319.87,HIGH,RECURRING,LOW,0,0,0,2
122,5,11094.65,HIGH,RECURRING,LOW,4,0,0,0
122,6,6321.77,HIGH,NEW,LOW,1,1,0,0
123,0,10732.96,HIGH,NEW,LOW,2,1,0,0
123,1,13260.81,HIGH,RECURRING,HIGH,3,0,0,0
123,2,15226.30,HIGH,NEW,HIGH,0,0,0,1
123,3,10163.42,HIGH,NEW,LOW,1,0,0,1
