t,arrival_idx,max_wtp,season,customer_type,commodity_value,TEU,FEU,HC,REEF
25,0,7269.22,HIGH,RECURRING,HIGH,0,0,1,0
26,0,9349.40,HIGH,NEW,HIGH,1,1,0,0
26,1,16055.12,HIGH,RECURRING,HIGH,2,1,0,0
26,2,25167.77,HIGH,NEW,HIGH,0,1,1,1
26,3,18427.29,HIGH,NEW,HIGH,1,1,1,0
26,4,16404.59,HIGH,NEW,HIGH,3,0,1,0
26,5,21960.91,HIGH,NEW,HIGH,1,1,0,1
26,6,6599.67,HIGH,NEW,HIGH,2,0,0,0
27,0,26279.10,HIGH,RECURRING,HIGH,4,0,1,0
28,0,9992.45,HIGH,RECURRING,HIGH,1,1,0,0
28,1,8603.71,HIGH,NEW,HIGH,1,1,0,0
28,2,25200.19,HIGH,NEW,HIGH,1,1,2,0
28,3,12510.04,HIGH,NEW,HIGH,0,0,0,1
28,4,8592.05,HIGH,RECURRING,HIGH,2,0,0,0
28,5,28396.07,HIGH,NEW,HIGH,2,1,2,0
28,6,6985.91,HIGH,NEW,HIGH,0,1,0,0
29,0,3325.05,HIGH,NEW,HIGH,1,0,0,0
29,1,27128.39,HIGH,NEW,HIGH,2,1,1,1
29,2,5582.59,HIGH,NEW,HIGH,0,1,0,0
30,0,12160.36,HIGH,NEW,HIGH,0,0,0,1
30,1,7374.74,HIGH,NEW,HIGH,0,0,1,0
31,0,3585.58,HIGH,RECURRING,HIGH,1,0,0,0
31,1,18210.43,HIGH,NEW,HIGH,5,0,0,0
31,2,3965.19,HIGH,NEW,HIGH,1,0,0,0
32,0,3097.92,HIGH,NEW,HIGH,1,0,0,0
32,1,4008.17,HIGH,RECURRING,HIGH,1,0,0,0
32,2,10739.13,HIGH,RECURRING,HIGH,3,0,0,0
32,3,3126.87,HIGH,NEW,HIGH,1,0,0,0
32,4,6369.52,HIGH,NEW,HIGH,0,1,0,0
33,0,11660.72,HIGH,RECURRING,HIGH,1,0,1,0
34,0,15089.12,HIGH,NEW,HIGH,4,0,0,0
34,1,6367.35,HIGH,NEW,HIGH,2,0,0,0
34,2,3154.92,HIGH,NEW,HIGH,1,0,0,0
34,3,3856.17,HIGH,NEW,HIGH,1,0,0,0
34,4,3243.56,HIGH,NEW,HIGH,1,0,0,0
35,0,25245.03,HIGH,NEW,HIGH,3,0,1,1
35,1,19260.18,HIGH,NEW,HIGH,2,2,0,0
35,2,24159.11,HIGH,NEW,HIGH,1,0,1,1
35,3,18642.08,HIGH,NEW,HIGH,0,2,1,0
35,4,40622.55,HIGH,RECURRING,HIGH,3,3,1,0
35,5,4093.23,HIGH,RECURRING,HIGH,1,0,0,0
35,6,8372.94,HIGH,RECURRING,HIGH,0,0,1,0
35,7,7559.65,HIGH,RECURRING,HIGH,0,1,0,0
35,8,14167.09,HIGH,NEW,HIGH,1,1,1,0
35,9,30258.64,HIGH,RECURRING,HIGH,3,3,0,0
36,0,21842.12,HIGH,NEW,HIGH,2,1,1,0
36,1,22321.05,HIGH,NEW,HIGH,1,0,1,1
36,2,14043.01,HIGH,RECURRING,HIGH,0,0,2,0
36,3,11306.24,HIGH,NEW,HIGH,1,0,1,0
37,0,21249.33,HIGH,RECURRING,HIGH,3,1,0,0
38,0,13329.14,HIGH,RECURRING,HIGH,0,2,0,0
38,1,7282.72,HIGH,NEW,HIGH,2,0,0,0
38,2,3609.15,HIGH,NEW,HIGH,1,0,0,0
38,3,30741.99,HIGH,RECURRING,HIGH,2,2,1,0
38,4,7369.13,HIGH,RECURRING,HIGH,2,0,0,0
39,0,17892.73,HIGH,NEW,HIGH,2,1,1,0
39,1,19227.92,HIGH,RECURRING,HIGH,1,2,0,0
39,2,11441.04,HIGH,NEW,HIGH,0,0,0,1
39,3,18771.35,HIGH,RECURRING,HIGH,1,0,0,1
39,4,16028.74,HIGH,NEW,HIGH,2,0,0,1
40,0,12210.62,HIGH,NEW,HIGH,0,0,0,1
40,1,25296.58,HIGH,RECURRING,HIGH,1,1,0,1
40,2,24219.73,HIGH,RECURRING,HIGH,2,1,1,0
41,0,4180.50,HIGH,RECURRING,HIGH,1,0,0,0
41,1,19672.94,HIGH,NEW,HIGH,2,0,2,0
41,2,23362.34,HIGH,NEW,HIGH,1,2,1,0
41,3,5461.92,HIGH,NEW,HIGH,0,1,0,0
42,0,17997.86,HIGH,NEW,HIGH,3,1,0,0
42,1,18786.64,HIGH,NEW,HIGH,2,0,2,0
42,2,16578.24,HIGH,RECURRING,HIGH,2,1,0,0
42,3,14607.30,HIGH,NEW,HIGH,1,0,0,1
42,4,10050.25,HIGH,NEW,HIGH,1,1,0,0
42,5,25768.33,HIGH,NEW,HIGH,2,0,0,2
43,0,11463.77,HIGH,RECURRING,HIGH,1,1,0,0
43,1,16979.46,HIGH,NEW,HIGH,2,2,0,0
43,2,7229.61,HIGH,RECURRING,HIGH,2,0,0,0
44,0,18181.23,HIGH,NEW,HIGH,3,1,0,0
45,0,18696.37,HIGH,NEW,HIGH,2,1,1,0
45,1,27946.88,HIGH,RECURRING,HIGH,2,0,1,1
45,2,12977.06,HIGH,RECURRING,HIGH,3,0,0,0
45,3,3468.06,HIGH,NEW,HIGH,1,0,0,0
46,0,18577.28,HIGH,NEW,HIGH,1,1,0,1
46,1,13766.98,HIGH,NEW,HIGH,1,0,0,1
46,2,31352.60,HIGH,NEW,HIGH,3,1,0,1
46,3,6904.79,HIGH,NEW,HIGH,0,1,0,0
47,0,27414.62,HIGH,RECURRING,HIGH,3,1,1,0
47,1,7848.73,HIGH,RECURRING,HIGH,2,0,0,0
48,0,15167.27,HIGH,NEW,HIGH,2,0,1,0
49,0,19301.17,HIGH,NEW,HIGH,0,1,0,1
49,1,3557.74,HIGH,NEW,HIGH,1,0,0,0
50,0,22443.16,HIGH,RECURRING,HIGH,2,0,0,1
50,1,9830.02,HIGH,RECURRING,HIGH,1,1,0,0
51,0,17149.51,HIGH,NEW,HIGH,0,2,1,0
51,1,7665.34,HIGH,RECURRING,HIGH,0,1,0,0
51,2,29680.92,HIGH,NEW,HIGH,1,0,2,1
52,0,6326.79,HIGH,NEW,HIGH,0,1,0,0
52,1,6483.72,HIGH,NEW,HIGH,2,0,0,0
52,2,14685.96,HIGH,RECURRING,HIGH,0,1,1,0
52,3,12099.32,HIGH,NEW,HIGH,0,1,1,0
53,0,17872.18,HIGH,RECURRING,HIGH,1,1,1,0
53,1,10025.49,HIGH,NEW,HIGH,1,0,1,0
53,2,7234.23,HIGH,RECURRING,HIGH,0,1,0,0
53,3,5966.36,HIGH,NEW,HIGH,0,0,1,0
54,0,3866.42,HIGH,NEW,HIGH,1,0,0,0
55,0,17048.65,HIGH,NEW,HIGH,2,0,0,1
55,1,11420.14,HIGH,NEW,HIGH,2,1,0,0
55,2,6120.76,HIGH,NEW,HIGH,0,1,0,0
55,3,13492.84,HIGH,NEW,HIGH,1,0,0,1
55,4,17896.28,HIGH,NEW,HIGH,0,2,1,0
56,0,6016.08,HIGH,NEW,HIGH,0,1,0,0
56,1,7054.35,HIGH,RECURRING,HIGH,0,0,1,0
56,2,6721.54,HIGH,RECURRING,HIGH,0,1,0,0
56,3,15258.96,HIGH,NEW,HIGH,1,2,0,0
56,4,15735.83,HIGH,NEW,HIGH,0,0,1,1
57,0,7533.83,HIGH,NEW,HIGH,2,0,0,0
57,1,18788.78,HIGH,RECURRING,HIGH,0,0,1,1
57,2,22215.38,HIGH,NEW,HIGH,1,2,1,0
58,0,6780.95,HIGH,NEW,HIGH,2,0,0,0
58,1,22352.00,HIGH,RECURRING,HIGH,3,0,0,1
58,2,16154.09,HIGH,RECURRING,HIGH,2,1,0,0
59,0,14261.96,HIGH,RECURRING,HIGH,0,0,0,1
59,1,7593.62,HIGH,NEW,HIGH,0,0,1,0
59,2,16231.75,HIGH,RECURRING,HIGH,1,0,0,1
59,3,12375.88,HIGH,RECURRING,HIGH,1,0,1,0
60,0,21432.93,HIGH,RECURRING,HIGH,2,1,1,0
60,1,3905.41,HIGH,NEW,HIGH,1,0,0,0
60,2,30976.42,HIGH,NEW,HIGH,3,1,0,1
60,3,3584.20,HIGH,RECURRING,HIGH,1,0,0,0
61,0,20579.44,HIGH,NEW,HIGH,2,0,0,1
62,0,24764.63,HIGH,RECURRING,HIGH,1,1,0,1
62,1,4212.21,HIGH,RECURRING,HIGH,1,0,0,0
62,2,13921.04,HIGH,NEW,HIGH,1,0,0,1
62,3,27688.09,HIGH,RECURRING,HIGH,1,3,0,0
63,0,7287.84,HIGH,RECURRING,HIGH,0,1,0,0
63,1,16771.30,HIGH,NEW,HIGH,0,1,0,1
63,2,17464.65,HIGH,NEW,HIGH,2,0,0,1
64,0,17833.50,HIGH,NEW,HIGH,1,0,2,0
64,1,7068.26,HIGH,NEW,HIGH,2,0,0,0
64,2,11650.14,HIGH,RECURRING,HIGH,1,0,1,0
64,3,24971.39,HIGH,RECURRING,HIGH,4,1,0,0
64,4,3067.23,HIGH,NEW,HIGH,1,0,0,0
65,0,18988.95,HIGH,NEW,HIGH,1,0,1,1
65,1,9228.89,HIGH,NEW,HIGH,3,0,0,0
67,0,22547.68,HIGH,NEW,HIGH,2,1,0,1
67,1,16518.69,HIGH,NEW,HIGH,0,1,0,1
67,2,6429.92,HIGH,RECURRING,HIGH,0,1,0,0
68,0,7072.03,HIGH,NEW,HIGH,0,1,0,0
68,1,13642.70,HIGH,NEW,HIGH,2,1,0,0
68,2,24856.13,HIGH,RECURRING,HIGH,3,2,0,0
68,3,3640.95,HIGH,NEW,HIGH,1,0,0,0
69,0,9780.12,HIGH,NEW,HIGH,1,0,1,0
69,1,19559.10,HIGH,NEW,HIGH,0,2,1,0
69,2,35988.08,HIGH,RECURRING,HIGH,0,1,2,1
69,3,3792.58,HIGH,NEW,HIGH,1,0,0,0
70,0,39754.00,HIGH,NEW,HIGH,1,4,1,0
70,1,21424.15,HIGH,RECURRING,HIGH,5,0,0,0
70,2,5557.68,HIGH,NEW,HIGH,0,1,0,0
71,0,3233.14,HIGH,NEW,HIGH,1,0,0,0
73,0,13914.74,HIGH,NEW,HIGH,2,1,0,0
73,1,11641.09,HIGH,RECURRING,HIGH,1,1,0,0
73,2,10030.55,HIGH,NEW,HIGH,3,0,0,0
73,3,18961.83,HIGH,RECURRING,HIGH,1,1,1,0
73,4,19787.30,HIGH,RECURRING,HIGH,0,0,1,1
73,5,10009.61,HIGH,NEW,HIGH,3,0,0,0
74,0,9924.10,HIGH,NEW,HIGH,1,1,0,0
74,1,11260.14,HIGH,NEW,HIGH,3,0,0,0
74,2,26406.81,HIGH,NEW,HIGH,1,2,0,1
74,3,19545.76,HIGH,RECURRING,HIGH,5,0,0,0
74,4,14110.53,HIGH,RECURRING,HIGH,2,1,0,0
74,5,20815.17,HIGH,RECURRING,HIGH,2,2,0,0
74,6,5972.68,HIGH,NEW,HIGH,0,0,1,0
74,7,15665.23,HIGH,RECURRING,HIGH,0,1,1,0
75,0,22190.66,HIGH,NEW,HIGH,2,1,1,0
75,1,10258.21,HIGH,NEW,HIGH,1,0,1,0
75,2,13160.68,HIGH,RECURRING,HIGH,3,0,0,0
76,0,31151.92,HIGH,RECURRING,HIGH,2,0,1,1
76,1,14350.92,HIGH,NEW,HIGH,0,2,0,0
76,2,44633.81,HIGH,RECURRING,HIGH,2,3,2,0
76,3,35654.76,HIGH,RECURRING,HIGH,1,0,2,1
76,4,23747.25,HIGH,NEW,HIGH,0,2,0,1
77,0,5434.19,HIGH,NEW,HIGH,0,1,0,0
77,1,14075.30,HIGH,RECURRING,HIGH,2,1,0,0
78,0,20610.18,HIGH,NEW,HIGH,3,0,0,1
78,1,5925.41,HIGH,NEW,HIGH,0,0,1,0
78,2,11105.71,HIGH,NEW,HIGH,1,1,0,0
78,3,24103.28,HIGH,NEW,HIGH,1,0,1,1
78,4,8021.56,HIGH,RECURRING,HIGH,0,1,0,0
80,0,11550.30,HIGH,RECURRING,HIGH,1,1,0,0
80,1,17653.72,HIGH,NEW,HIGH,0,3,0,0
80,2,29279.97,HIGH,RECURRING,HIGH,0,3,1,0
81,0,15107.43,HIGH,NEW,HIGH,3,0,1,0
81,1,12273.47,HIGH,RECURRING,HIGH,1,1,0,0
81,2,19365.63,HIGH,NEW,HIGH,0,2,1,0
82,0,15715.16,HIGH,RECURRING,HIGH,2,1,0,0
82,1,17848.89,HIGH,NEW,HIGH,0,0,1,1
82,2,14403.68,HIGH,RECURRING,HIGH,2,0,1,0
83,0,7040.39,HIGH,NEW,HIGH,2,0,0,0
83,1,8936.74,HIGH,NEW,HIGH,1,0,1,0
83,2,3825.81,HIGH,RECURRING,HIGH,1,0,0,0
85,0,49840.22,HIGH,NEW,HIGH,3,2,0,2
85,1,10508.79,HIGH,NEW,HIGH,1,1,0,0
85,2,22080.78,HIGH,RECURRING,HIGH,4,0,1,0
86,0,12691.28,HIGH,NEW,HIGH,0,0,0,1
86,1,7067.38,HIGH,RECURRING,HIGH,0,1,0,0
86,2,9176.80,HIGH,NEW,HIGH,1,1,0,0
86,3,8221.98,HIGH,RECURRING,HIGH,2,0,0,0
87,0,9819.33,HIGH,RECURRING,HIGH,1,1,0,0
87,1,17599.26,HIGH,RECURRING,HIGH,1,0,0,1
88,0,21695.24,HIGH,RECURRING,HIGH,2,0,0,1
88,1,3227.53,HIGH,NEW,HIGH,1,0,0,0
89,0,35983.11,HIGH,NEW,HIGH,2,3,0,1
89,1,33150.26,HIGH,NEW,HIGH,0,3,0,1
89,2,19017.57,HIGH,NEW,HIGH,0,0,1,1
90,0,22329.36,HIGH,NEW,HIGH,2,0,2,0
90,1,10049.60,HIGH,NEW,HIGH,1,1,0,0
90,2,15303.50,HIGH,NEW,HIGH,2,0,1,0
90,3,11574.66,HIGH,NEW,HIGH,3,0,0,0
90,4,23998.99,HIGH,RECURRING,HIGH,2,1,1,0
91,0,19471.29,HIGH,NEW,HIGH,2,2,0,0
91,1,4266.12,HIGH,RECURRING,HIGH,1,0,0,0
91,2,12994.56,HIGH,NEW,HIGH,2,1,0,0
91,3,24621.62,HIGH,NEW,HIGH,2,1,0,1
91,4,5814.33,HIGH,NEW,HIGH,0,1,0,0
91,5,34098.68,HIGH,RECURRING,HIGH,0,2,1,1
91,6,6793.30,HIGH,RECURRING,HIGH,0,0,1,0
92,0,23875.84,HIGH,NEW,HIGH,3,2,0,0
92,1,6559.46,HIGH,NEW,HIGH,0,1,0,0
93,0,14604.45,HIGH,RECURRING,HIGH,2,0,1,0
93,1,12766.99,HIGH,NEW,HIGH,0,1,1,0
93,2,6095.33,HIGH,NEW,HIGH,0,0,1,0
93,3,9616.92,HIGH,NEW,HIGH,0,0,0,1
94,0,11208.79,HIGH,RECURRING,HIGH,1,0,1,0
94,1,9422.34,HIGH,NEW,HIGH,3,0,0,0
94,2,6977.90,HIGH,RECURRING,HIGH,0,0,1,0
95,0,8465.32,HIGH,RECURRING,HIGH,2,0,0,0
95,1,19295.78,HIGH,NEW,HIGH,3,0,1,0
95,2,39922.19,HIGH,RECURRING,HIGH,2,0,1,2
95,3,5788.85,HIGH,NEW,HIGH,0,1,0,0
96,0,3716.08,HIGH,NEW,HIGH,1,0,0,0
96,1,4402.76,HIGH,RECURRING,HIGH,1,0,0,0
96,2,3827.37,HIGH,NEW,HIGH,1,0,0,0
96,3,11638.59,HIGH,RECURRING,HIGH,1,0,1,0
97,0,30898.92,HIGH,RECURRING,HIGH,2,0,1,1
97,1,9683.09,HIGH,NEW,HIGH,1,1,0,0
97,2,16800.90,HIGH,RECURRING,HIGH,1,1,1,0
97,3,7006.01,HIGH,NEW,HIGH,2,0,0,0
98,0,13483.48,HIGH,RECURRING,HIGH,3,0,0,0
98,1,7508.78,HIGH,RECURRING,HIGH,0,0,1,0
98,2,7638.62,HIGH,NEW,HIGH,0,0,1,0
98,3,9213.05,HIGH,NEW,HIGH,1,1,0,0
98,4,20814.41,HIGH,RECURRING,HIGH,0,1,2,0
99,0,21658.13,HIGH,NEW,HIGH,2,1,1,0
99,1,10075.39,HIGH,NEW,HIGH,1,0,1,0
99,2,29687.82,HIGH,NEW,HIGH,1,1,2,1
99,3,6400.79,HIGH,NEW,HIGH,0,0,1,0
101,0,26612.42,HIGH,RECURRING,HIGH,1,1,0,1
101,1,7348.71,HIGH,RECURRING,HIGH,0,1,0,0
102,0,16706.58,HIGH,RECURRING,HIGH,2,1,0,0
102,1,6900.18,HIGH,NEW,HIGH,0,0,1,0
103,0,25748.21,HIGH,RECURRING,HIGH,2,0,1,1
103,1,16464.50,HIGH,RECURRING,HIGH,2,0,1,0
103,2,10193.64,HIGH,NEW,HIGH,1,0,1,0
104,0,7540.60,HIGH,NEW,HIGH,2,0,0,0
104,1,5821.63,HIGH,NEW,HIGH,0,0,1,0
104,2,26099.40,HIGH,NEW,HIGH,2,1,2,0
104,3,12048.69,HIGH,NEW,HIGH,0,0,0,1
104,4,9178.38,HIGH,NEW,HIGH,1,1,0,0
105,0,7879.12,HIGH,RECURRING,HIGH,0,1,0,0
106,0,10739.72,HIGH,RECURRING,HIGH,1,1,0,0
106,1,3094.94,HIGH,NEW,HIGH,1,0,0,0
106,2,5510.61,HIGH,NEW,HIGH,0,1,0,0
106,3,5667.14,HIGH,NEW,HIGH,0,1,0,0
107,0,5522.86,HIGH,NEW,HIGH,0,1,0,0
107,1,3157.15,HIGH,NEW,HIGH,1,0,0,0
107,2,11830.88,HIGH,NEW,HIGH,3,0,0,0
108,0,24356.18,HIGH,NEW,HIGH,1,0,2,1
109,0,6404.78,HIGH,NEW,HIGH,2,0,0,0
109,1,8531.90,HIGH,NEW,HIGH,1,1,0,0
110,0,15500.92,HIGH,NEW,HIGH,1,0,0,1
110,1,15189.86,HIGH,NEW,HIGH,1,0,0,1
110,2,8941.47,HIGH,RECURRING,HIGH,2,0,0,0
111,0,7041.85,HIGH,NEW,HIGH,0,0,1,0
112,0,6771.52,HIGH,NEW,HIGH,2,0,0,0
112,1,10046.34,HIGH,NEW,HIGH,1,0,1,0
112,2,32666.71,HIGH,NEW,HIGH,2,0,2,1
112,3,21911.71,HIGH,NEW,HIGH,0,2,1,0
113,0,18311.34,HIGH,NEW,HIGH,0,1,0,1
113,1,7954.69,HIGH,RECURRING,HIGH,0,1,0,0
113,2,16804.35,HIGH,NEW,HIGH,2,0,0,1
113,3,6206.48,HIGH,NEW,HIGH,0,0,1,0
114,0,11248.76,HIGH,NEW,HIGH,0,1,1,0
114,1,7277.04,HIGH,RECURRING,HIGH,0,1,0,0
114,2,16408.50,HIGH,NEW,HIGH,2,0,0,1
115,0,3304.08,HIGH,NEW,HIGH,1,0,0,0
115,1,16906.15,HIGH,RECURRING,HIGH,2,0,1,0
115,2,20309.53,HIGH,NEW,HIGH,3,0,0,1
115,3,16958.23,HIGH,RECURRING,HIGH,1,0,0,1
115,4,6151.31,HIGH,NEW,HIGH,0,0,1,0
116,0,15657.52,HIGH,NEW,HIGH,1,2,0,0
116,1,24636.19,HIGH,NEW,HIGH,1,1,1,1
117,0,13351.42,HIGH,RECURRING,HIGH,0,1,1,0
117,1,21087.55,HIGH,NEW,HIGH,1,0,1,1
118,0,6482.62,HIGH,NEW,HIGH,2,0,0,0
119,0,18143.97,HIGH,NEW,HIGH,2,0,2,0
119,1,27236.68,HIGH,RECURRING,HIGH,3,2,0,0
119,2,16542.75,HIGH,RECURRING,HIGH,2,0,1,0
119,3,8943.57,HIGH,RECURRING,HIGH,2,0,0,0
120,0,30260.92,HIGH,RECURRING,HIGH,0,2,2,0
120,1,3047.05,HIGH,NEW,HIGH,1,0,0,0
120,2,3953.09,HIGH,NEW,HIGH,1,0,0,0
120,3,6318.42,HIGH,NEW,HIGH,2,0,0,0
120,4,35415.02,HIGH,NEW,HIGH,2,1,1,1
120,5,13769.77,HIGH,RECURRING,HIGH,0,0,0,1
120,6,17248.87,HIGH,NEW,HIGH,2,2,0,0
120,7,23002.71,HIGH,NEW,HIGH,0,2,0,1
121,0,30700.30,HIGH,NEW,HIGH,1,2,2,0
121,1,18005.94,HIGH,NEW,HIGH,2,0,0,1
121,2,3993.41,HIGH,NEW,HIGH,1,0,0,0
122,0,20429.15,HIGH,NEW,HIGH,2,1,1,0
122,1,23062.74,HIGH,NEW,HIGH,1,2,1,0
123,0,3931.74,HIGH,RECURRING,HIGH,1,0,0,0
124,0,27834.09,HIGH,NEW,HIGH,2,1,0,1
124,1,29025.66,HIGH,RECURRING,HIGH,0,2,0,1
124,2,12410.54,HIGH,NEW,HIGH,0,0,0,1
124,3,22465.38,HIGH,NEW,HIGH,2,1,0,1
125,0,14217.69,HIGH,NEW,HIGH,2,1,0,0
125,1,13369.80,HIGH,RECURRING,HIGH,2,1,0,0
125,2,3741.40,HIGH,RECURRING,HIGH,1,0,0,0
125,3,3186.74,HIGH,NEW,HIGH,1,0,0,0
126,0,13910.70,HIGH,NEW,HIGH,2,1,0,0
126,1,6417.71,HIGH,NEW,HIGH,0,0,1,0
127,0,17138.06,HIGH,NEW,HIGH,1,1,1,0
127,1,3530.28,HIGH,NEW,HIGH,1,0,0,0
127,2,6994.86,HIGH,NEW,HIGH,0,0,1,0
127,3,16800.43,HIGH,NEW,HIGH,0,1,0,1
128,0,14737.67,HIGH,NEW,HIGH,2,0,1,0
128,1,12291.12,HIGH,NEW,HIGH,4,0,0,0
128,2,6943.48,HIGH,RECURRING,HIGH,0,0,1,0
128,3,20606.20,HIGH,NEW,HIGH,1,2,1,0
129,0,16535.03,HIGH,NEW,HIGH,1,0,0,1
130,0,39855.70,HIGH,NEW,HIGH,1,1,3,1
130,1,8510.35,HIGH,RECURRING,HIGH,0,0,1,0
130,2,9865.09,HIGH,RECURRING,HIGH,1,1,0,0
130,3,6976.08,HIGH,NEW,HIGH,0,1,0,0
131,0,10124.77,HIGH,NEW,HIGH,0,0,0,1
131,1,5847.58,HIGH,NEW,HIGH,0,1,0,0
131,2,17076.49,HIGH,NEW,HIGH,0,1,0,1
132,0,12864.40,HIGH,NEW,HIGH,0,2,0,0
132,1,6023.23,HIGH,NEW,HIGH,0,1,0,0
132,2,20924.88,HIGH,NEW,HIGH,2,0,2,0
133,0,12696.45,HIGH,NEW,HIGH,2,0,1,0
133,1,10479.39,HIGH,RECURRING,HIGH,1,1,0,0
133,2,5753.82,HIGH,NEW,HIGH,0,1,0,0
134,0,7891.82,HIGH,RECURRING,HIGH,0,0,1,0
135,0,11887.64,HIGH,NEW,HIGH,0,0,0,1
135,1,12456.92,HIGH,RECURRING,HIGH,1,1,0,0
135,2,20566.09,HIGH,NEW,HIGH,0,2,1,0
