t,arrival_idx,max_wtp,season,customer_type,commodity_value,TEU,FEU,HC,REEF
35,3,6522.48,LOW,RECURRING,LOW,0,0,0,1
35,4,38399.04,LOW,NEW,HIGH,0,4,2,0
36,0,25172.10,LOW,RECURRING,LOW,1,2,1,1
36,1,24527.20,LOW,NEW,LOW,1,2,1,1
37,0,10558.89,LOW,RECURRING,LOW,0,0,1,1
37,1,25321.04,LOW,NEW,HIGH,0,1,0,2
38,0,7103.51,LOW,RECURRING,LOW,1,1,0,0
38,1,18351.46,LOW,RECURRING,LOW,0,3,0,1
38,2,34300.28,LOW,NEW,HIGH,0,2,0,2
38,3,32657.73,LOW,RECURRING,HIGH,0,3,0,1
39,0,10623.37,LOW,NEW,LOW,0,1,0,1
40,0,4405.31,LOW,RECURRING,LOW,2,0,0,0
40,1,20041.27,LOW,NEW,HIGH,1,0,1,1
40,2,14085.90,LOW,RECURRING,LOW,2,1,1,0
40,3,3434.90,LOW,RECURRING,LOW,0,1,0,0
40,4,13141.26,LOW,RECURRING,LOW,1,2,1,0
40,5,2578.49,LOW,NEW,LOW,1,0,0,0
41,0,8560.98,LOW,RECURRING,LOW,0,2,0,0
41,1,17521.18,LOW,NEW,LOW,0,2,0,1
41,2,16225.30,LOW,RECURRING,LOW,0,1,1,1
41,3,15522.83,LOW,RECURRING,LOW,1,1,0,1
42,0,11253.75,LOW,NEW,LOW,0,2,1,0
42,1,8708.92,LOW,RECURRING,LOW,1,0,0,1
43,0,7591.87,LOW,NEW,LOW,0,0,0,1
44,0,5650.76,LOW,RECURRING,HIGH,0,1,0,0
44,1,2405.15,LOW,NEW,LOW,1,0,0,0
44,2,14038.63,LOW,NEW,LOW,0,2,0,1
45,0,1967.63,LOW,RECURRING,LOW,1,0,0,0
45,1,25765.88,LOW,RECURRING,LOW,0,3,0,2
46,0,12906.60,LOW,RECURRING,LOW,0,2,1,0
47,0,3467.10,LOW,RECURRING,LOW,0,1,0,0
47,1,12714.19,LOW,RECURRING,LOW,0,1,0,1
47,2,15119.62,LOW,RECURRING,LOW,0,2,0,1
47,3,18348.03,LOW,NEW,LOW,0,2,1,1
48,0,7285.27,LOW,RECURRING,LOW,1,1,0,0
48,1,11874.89,LOW,RECURRING,HIGH,0,0,0,1
48,2,16053.71,LOW,RECURRING,HIGH,1,1,1,0
49,0,5572.07,LOW,RECURRING,LOW,1,0,1,0
49,1,14495.08,LOW,NEW,HIGH,0,1,1,0
49,2,40302.69,LOW,NEW,HIGH,1,2,1,1
49,3,5864.33,LOW,RECURRING,LOW,1,1,0,0
49,4,12832.50,LOW,RECURRING,LOW,1,1,0,1
50,0,19160.56,LOW,RECURRING,LOW,1,4,0,0
50,1,27998.01,LOW,RECURRING,HIGH,0,4,0,0
50,2,3766.32,LOW,NEW,LOW,0,1,0,0
51,0,13519.53,LOW,NEW,HIGH,2,1,0,0
51,1,20981.90,LOW,RECURRING,LOW,1,2,1,1
51,2,11494.42,LOW,RECURRING,HIGH,2,1,0,0
52,0,24497.85,LOW,RECURRING,HIGH,1,3,0,0
52,1,5966.48,LOW,NEW,HIGH,0,0,1,0
53,0,8012.74,LOW,RECURRING,LOW,0,2,0,0
53,1,31906.03,LOW,NEW,HIGH,1,2,2,0
53,2,29853.75,LOW,RECURRING,LOW,1,4,0,2
53,3,4847.40,LOW,RECURRING,LOW,0,0,1,0
54,0,13597.05,LOW,NEW,HIGH,0,0,2,0
54,1,8214.85,LOW,NEW,LOW,0,0,0,1
54,2,6061.97,LOW,NEW,HIGH,0,1,0,0
54,3,11743.15,LOW,RECURRING,HIGH,1,1,0,0
54,4,26001.41,LOW,RECURRING,HIGH,1,1,2,0
54,5,4268.72,LOW,RECURRING,LOW,0,1,0,0
54,6,16100.40,LOW,NEW,LOW,1,3,1,0
55,0,4324.33,LOW,RECURRING,LOW,0,1,0,0
56,0,7895.84,MID,NEW,LOW,0,0,0,1
56,1,29752.20,MID,RECURRING,LOW,1,4,0,1
56,2,24877.37,MID,RECURRING,HIGH,1,1,2,0
56,3,20714.09,MID,RECURRING,LOW,0,1,0,2
56,4,8068.19,MID,RECURRING,LOW,0,2,0,0
56,5,53378.37,MID,RECURRING,HIGH,0,5,1,1
56,6,26129.95,MID,NEW,LOW,1,3,1,1
56,7,8489.60,MID,RECURRING,LOW,0,2,0,0
56,8,20198.12,MID,RECURRING,LOW,0,3,0,1
57,0,14478.93,MID,NEW,HIGH,1,2,0,0
57,1,18452.77,MID,RECURRING,LOW,1,3,0,1
57,2,7351.67,MID,NEW,HIGH,2,0,0,0
57,3,15712.76,MID,NEW,HIGH,0,0,1,1
58,0,14360.42,MID,RECURRING,LOW,2,1,2,0
58,1,8232.96,MID,NEW,LOW,0,0,2,0
58,2,12081.20,MID,RECURRING,HIGH,0,2,0,0
58,3,7510.17,MID,RECURRING,LOW,0,2,0,0
58,4,7388.96,MID,RECURRING,HIGH,0,1,0,0
58,5,6093.26,MID,RECURRING,LOW,1,0,1,0
59,0,12274.76,MID,RECURRING,HIGH,2,0,1,0
59,1,19238.33,MID,RECURRING,HIGH,0,1,0,1
59,2,13069.34,MID,NEW,LOW,0,1,0,1
59,3,10182.66,MID,NEW,HIGH,1,1,0,0
60,0,22402.24,MID,NEW,HIGH,1,3,0,0
60,1,26580.80,MID,NEW,HIGH,1,2,0,1
60,2,4303.77,MID,RECURRING,LOW,0,0,1,0
60,3,6176.93,MID,NEW,LOW,1,1,0,0
60,4,2154.77,MID,RECURRING,LOW,1,0,0,0
60,5,31433.28,MID,RECURRING,HIGH,1,2,1,1
60,6,21764.66,MID,RECURRING,HIGH,0,0,0,2
60,7,28326.76,MID,RECURRING,HIGH,0,2,3,0
61,0,26889.05,MID,NEW,HIGH,1,0,0,2
61,1,11546.67,MID,RECURRING,LOW,1,1,1,0
62,0,4166.28,MID,RECURRING,LOW,0,0,1,0
62,1,13085.80,MID,RECURRING,LOW,2,0,0,1
62,2,8614.60,MID,NEW,LOW,0,2,0,0
62,3,19217.03,MID,RECURRING,HIGH,1,3,0,0
63,0,32935.48,MID,NEW,HIGH,1,3,1,0
63,1,22684.99,MID,NEW,HIGH,2,1,1,0
63,2,13980.74,MID,NEW,HIGH,2,0,1,0
64,0,27009.50,MID,NEW,HIGH,1,2,0,1
64,1,4156.76,MID,NEW,LOW,0,1,0,0
65,0,13765.59,MID,RECURRING,LOW,1,1,2,0
65,1,7677.99,MID,RECURRING,LOW,0,1,1,0
66,0,20763.99,MID,RECURRING,LOW,1,1,1,1
66,1,21313.23,MID,NEW,HIGH,0,0,0,2
66,2,4281.05,MID,NEW,LOW,0,0,1,0
67,0,37525.26,MID,RECURRING,HIGH,1,1,1,2
67,1,18507.82,MID,NEW,HIGH,1,1,0,1
67,2,15607.18,MID,NEW,HIGH,0,1,1,0
67,3,4271.32,MID,NEW,LOW,0,0,1,0
67,4,15178.71,MID,NEW,LOW,3,1,0,1
67,5,20445.93,MID,RECURRING,HIGH,0,1,0,1
68,0,24245.22,MID,RECURRING,LOW,2,0,3,1
69,0,21098.72,MID,RECURRING,LOW,2,1,1,1
69,1,13368.31,MID,NEW,LOW,0,3,0,0
69,2,3746.71,MID,RECURRING,LOW,0,1,0,0
70,0,8361.29,MID,RECURRING,LOW,0,1,1,0
70,1,13887.61,MID,NEW,LOW,1,1,0,1
70,2,12128.15,MID,RECURRING,HIGH,3,0,0,0
71,0,6874.39,MID,RECURRING,HIGH,0,1,0,0
72,0,15001.97,MID,RECURRING,HIGH,0,1,0,1
72,1,7749.31,MID,NEW,LOW,0,0,0,1
72,2,24690.49,MID,RECURRING,HIGH,0,1,3,0
72,3,27051.92,MID,RECURRING,HIGH,2,1,0,1
73,0,8961.56,MID,RECURRING,LOW,0,2,0,0
73,1,20261.58,MID,RECURRING,LOW,1,1,1,1
73,2,10268.75,MID,NEW,LOW,1,2,0,0
73,3,19580.16,MID,RECURRING,LOW,1,3,1,0
74,0,27427.25,MID,RECURRING,LOW,0,3,1,1
74,1,11527.52,MID,RECURRING,LOW,1,2,0,0
77,0,14260.48,MID,NEW,LOW,1,1,0,1
77,1,62491.02,MID,RECURRING,HIGH,2,0,0,4
77,2,9208.03,MID,RECURRING,LOW,1,2,0,0
77,3,7376.26,MID,RECURRING,HIGH,0,1,0,0
78,0,2164.49,MID,RECURRING,LOW,1,0,0,0
78,1,20009.45,MID,RECURRING,HIGH,0,0,0,2
78,2,13250.74,MID,RECURRING,LOW,2,1,0,1
78,3,23746.26,MID,RECURRING,HIGH,0,1,1,1
78,4,3829.68,MID,RECURRING,LOW,0,1,0,0
79,0,14163.67,MID,NEW,LOW,1,3,0,0
79,1,20183.30,MID,RECURRING,LOW,0,4,0,1
79,2,38588.43,MID,NEW,HIGH,1,3,1,1
79,3,17946.19,MID,NEW,HIGH,0,1,0,1
79,4,19559.98,MID,RECURRING,LOW,1,2,0,1
79,5,11479.36,MID,RECURRING,HIGH,0,1,1,0
80,0,4417.23,MID,RECURRING,LOW,0,0,1,0
80,1,3630.58,MID,NEW,HIGH,1,0,0,0
80,2,10460.76,MID,NEW,HIGH,0,0,0,1
80,3,16639.23,MID,NEW,HIGH,1,0,0,1
80,4,11474.44,MID,NEW,LOW,1,0,2,0
81,0,24091.46,MID,RECURRING,HIGH,0,2,0,1
82,0,9388.90,MID,NEW,LOW,0,1,0,1
82,1,8336.29,MID,NEW,LOW,0,1,1,0
82,2,14252.19,MID,NEW,HIGH,1,1,1,0
82,3,13272.33,MID,NEW,LOW,1,1,0,1
82,4,10181.13,MID,RECURRING,HIGH,1,1,0,0
82,5,3948.85,MID,RECURRING,LOW,0,0,1,0
83,0,12673.20,MID,RECURRING,LOW,1,1,0,1
83,1,25886.28,MID,RECURRING,LOW,0,1,1,2
83,2,18224.78,MID,NEW,LOW,0,1,2,1
83,3,7493.25,MID,RECURRING,HIGH,2,0,0,0
83,4,7749.16,MID,NEW,LOW,0,2,0,0
84,0,23455.59,MID,RECURRING,LOW,0,4,1,0
84,1,5464.97,MID,RECURRING,LOW,1,1,0,0
84,2,10211.33,MID,RECURRING,LOW,1,0,2,0
85,0,16489.66,MID,RECURRING,LOW,1,2,1,0
85,1,14337.52,MID,NEW,LOW,0,2,1,0
85,2,12929.51,MID,NEW,LOW,0,1,0,1
85,3,11088.40,MID,NEW,LOW,1,1,1,0
86,0,13614.79,MID,RECURRING,LOW,0,3,0,0
86,1,36318.21,MID,RECURRING,HIGH,1,3,2,0
86,2,5661.34,MID,RECURRING,LOW,1,1,0,0
86,3,17202.75,MID,RECURRING,HIGH,0,1,0,1
86,4,13330.94,MID,NEW,LOW,2,0,2,0
86,5,16944.68,MID,RECURRING,HIGH,1,2,0,0
87,0,19279.48,MID,RECURRING,HIGH,1,2,0,0
88,0,27247.23,MID,RECURRING,LOW,0,4,2,0
88,1,12755.45,MID,NEW,HIGH,0,2,0,0
88,2,10204.46,MID,RECURRING,HIGH,0,0,0,1
88,3,19252.43,MID,NEW,HIGH,1,1,1,0
88,4,6383.45,MID,NEW,HIGH,0,1,0,0
88,5,2212.91,MID,RECURRING,LOW,1,0,0,0
89,0,22976.47,MID,RECURRING,HIGH,0,4,0,0
89,1,18936.39,MID,NEW,LOW,0,1,0,2
89,2,13699.20,MID,RECURRING,LOW,2,1,1,0
89,3,23029.58,MID,NEW,LOW,2,4,0,0
90,0,2478.03,MID,RECURRING,LOW,1,0,0,0
90,1,11322.47,MID,RECURRING,LOW,1,2,0,0
90,2,10984.54,MID,RECURRING,LOW,2,0,0,1
90,3,15103.32,MID,RECURRING,LOW,2,2,1,0
91,0,24549.11,MID,RECURRING,HIGH,1,2,0,1
91,1,15510.36,MID,NEW,LOW,2,1,0,1
91,2,7247.56,MID,RECURRING,LOW,0,1,1,0
91,3,6076.64,MID,NEW,HIGH,0,0,1,0
92,0,15444.36,MID,NEW,LOW,0,3,1,0
92,1,12801.16,MID,RECURRING,LOW,1,1,0,1
93,0,9190.23,MID,RECURRING,LOW,0,2,0,0
93,1,20653.21,MID,RECURRING,HIGH,0,2,1,0
93,2,3966.34,MID,NEW,LOW,0,0,1,0
94,0,24658.13,MID,RECURRING,LOW,2,3,2,0
94,1,9029.20,MID,RECURRING,LOW,0,2,0,0
95,0,4341.44,MID,NEW,LOW,0,1,0,0
95,1,16589.99,MID,NEW,LOW,1,3,0,0
95,2,9789.61,MID,RECURRING,LOW,2,1,0,0
96,0,18637.16,MID,RECURRING,LOW,1,1,2,1
96,1,9252.42,MID,RECURRING,LOW,2,1,0,0
96,2,13636.56,MID,RECURRING,HIGH,0,1,1,0
96,3,4160.00,MID,RECURRING,LOW,0,0,1,0
96,4,7545.33,MID,RECURRING,LOW,0,0,0,1
97,0,66914.48,MID,NEW,HIGH,1,2,3,2
97,1,28303.41,MID,RECURRING,HIGH,0,2,0,1
97,2,3477.26,MID,RECURRING,LOW,0,1,0,0
97,3,11082.85,MID,RECURRING,LOW,1,1,1,0
97,4,3590.79,MID,NEW,HIGH,1,0,0,0
97,5,8921.37,MID,RECURRING,HIGH,1,0,1,0
97,6,4529.39,MID,RECURRING,LOW,0,1,0,0
97,7,4642.03,MID,NEW,LOW,0,0,1,0
98,0,9103.54,MID,RECURRING,HIGH,1,1,0,0
98,1,16836.36,MID,NEW,LOW,0,1,0,2
99,0,21226.79,MID,RECURRING,LOW,1,2,2,0
99,1,6954.68,MID,RECURRING,LOW,0,2,0,0
100,0,12028.03,MID,NEW,HIGH,0,1,1,0
100,1,12637.02,MID,RECURRING,LOW,0,2,1,0
100,2,13439.27,MID,NEW,HIGH,0,1,1,0
100,3,8102.47,MID,RECURRING,HIGH,0,0,1,0
101,0,3425.68,MID,NEW,LOW,0,1,0,0
101,1,37343.87,MID,NEW,HIGH,0,3,2,0
101,2,23213.62,MID,RECURRING,HIGH,0,1,1,1
101,3,3581.65,MID,RECURRING,LOW,0,1,0,0
101,4,14082.52,MID,RECURRING,HIGH,0,1,1,0
102,0,2282.41,MID,NEW,LOW,1,0,0,0
102,1,13802.66,MID,RECURRING,LOW,0,0,3,0
102,2,4412.94,MID,RECURRING,LOW,0,1,0,0
102,3,11661.58,MID,NEW,LOW,0,1,0,1
102,4,14680.04,MID,RECURRING,LOW,1,1,0,1
102,5,31593.41,MID,RECURRING,LOW,2,2,2,1
103,0,19196.22,MID,RECURRING,HIGH,0,1,0,1
103,1,11272.39,MID,NEW,LOW,2,2,0,0
103,2,12839.93,MID,RECURRING,LOW,0,1,0,1
104,0,26070.55,MID,NEW,LOW,2,1,3,1
104,1,34962.61,MID,RECURRING,HIGH,1,1,3,0
104,2,7064.15,MID,RECURRING,LOW,0,2,0,0
104,3,17562.20,MID,NEW,LOW,1,1,1,1
105,0,3847.70,MID,RECURRING,HIGH,1,0,0,0
105,1,6459.46,MID,RECURRING,LOW,0,0,0,1
105,2,4421.73,MID,RECURRING,LOW,0,1,0,0
105,3,11211.96,MID,RECURRING,LOW,1,2,0,0
106,0,25667.81,MID,NEW,LOW,1,1,3,1
106,1,19111.86,MID,NEW,HIGH,1,2,0,0
106,2,6216.20,MID,RECURRING,HIGH,0,0,1,0
106,3,8381.68,MID,RECURRING,LOW,0,1,1,0
106,4,16650.99,MID,RECURRING,HIGH,1,1,1,0
106,5,35589.91,MID,NEW,HIGH,0,3,1,1
107,0,14369.02,MID,RECURRING,LOW,0,1,3,0
107,1,12644.82,MID,RECURRING,HIGH,0,0,0,1
107,2,4542.83,MID,NEW,LOW,0,1,0,0
107,3,23226.31,MID,NEW,HIGH,2,2,0,0
108,0,16104.14,MID,RECURRING,LOW,1,3,0,0
108,1,18713.61,MID,NEW,LOW,1,2,0,1
109,0,3703.58,MID,NEW,HIGH,1,0,0,0
109,1,19400.08,MID,RECURRING,HIGH,1,0,1,1
109,2,13119.14,MID,NEW,LOW,0,0,1,1
109,3,4704.31,MID,RECURRING,LOW,0,0,1,0
110,0,36545.83,MID,RECURRING,HIGH,1,3,1,1
110,1,12889.48,MID,NEW,LOW,2,0,0,1
110,2,14445.71,MID,RECURRING,HIGH,2,1,0,0
110,3,8413.11,MID,NEW,LOW,2,0,1,0
110,4,16915.80,MID,RECURRING,LOW,1,1,1,1
110,5,12138.24,MID,NEW,LOW,0,1,0,1
111,0,3473.92,MID,NEW,HIGH,1,0,0,0
112,0,26428.86,HIGH,NEW,HIGH,0,3,1,0
113,0,4615.16,HIGH,RECURRING,LOW,0,1,0,0
113,1,19236.80,HIGH,RECURRING,LOW,0,1,0,2
113,2,13016.45,HIGH,NEW,LOW,1,1,0,1
113,3,3023.94,HIGH,RECURRING,HIGH,1,0,0,0
113,4,11523.20,HIGH,RECURRING,HIGH,1,0,1,0
114,0,4358.39,HIGH,NEW,LOW,0,1,0,0
114,1,16180.56,HIGH,NEW,HIGH,1,1,1,0
114,2,7244.13,HIGH,NEW,LOW,0,1,1,0
114,3,20244.45,HIGH,RECURRING,LOW,1,1,3,0
115,0,5809.05,HIGH,NEW,HIGH,0,1,0,0
116,0,5734.98,HIGH,RECURRING,LOW,1,1,0,0
116,1,14107.68,HIGH,RECURRING,LOW,1,1,0,1
116,2,39291.46,HIGH,NEW,HIGH,0,4,2,0
117,0,44083.82,HIGH,NEW,HIGH,2,2,1,1
117,1,5855.48,HIGH,NEW,LOW,1,0,1,0
117,2,8176.61,HIGH,RECURRING,LOW,0,1,1,0
118,0,9888.43,HIGH,RECURRING,HIGH,1,1,0,0
118,1,21132.19,HIGH,NEW,HIGH,0,0,1,1
119,0,3462.59,HIGH,NEW,LOW,0,1,0,0
119,1,15236.85,HIGH,RECURRING,LOW,2,2,1,0
119,2,15752.65,HIGH,NEW,HIGH,1,2,0,0
120,0,13454.37,HIGH,RECURRING,HIGH,0,2,0,0
120,1,14871.86,HIGH,NEW,LOW,1,1,0,1
120,2,21358.24,HIGH,RECURRING,HIGH,1,0,1,1
121,0,2566.83,HIGH,NEW,LOW,1,0,0,0
121,1,6504.51,HIGH,NEW,HIGH,0,1,0,0
121,2,12642.10,HIGH,RECURRING,HIGH,0,0,0,1
121,3,11361.38,HIGH,NEW,LOW,1,0,2,0
121,4,3006.60,HIGH,RECURRING,HIGH,1,0,0,0
122,0,1929.17,HIGH,NEW,LOW,1,0,0,0
122,1,6547.25,HIGH,NEW,HIGH,0,1,0,0
123,0,23198.29,HIGH,NEW,HIGH,0,2,1,0
123,1,32632.21,HIGH,RECURRING,HIGH,1,1,1,1
123,2,25531.38,HIGH,RECURRING,HIGH,1,0,2,1
124,0,4721.05,HIGH,RECURRING,LOW,0,1,0,0
124,1,24002.49,HIGH,NEW,LOW,1,0,2,2
124,2,4517.72,HIGH,RECURRING,LOW,0,0,1,0
124,3,9732.68,HIGH,RECURRING,LOW,2,1,0,0
125,0,13738.12,HIGH,NEW,HIGH,0,1,1,0
125,1,6533.10,HIGH,RECURRING,HIGH,0,1,0,0
125,2,16045.61,HIGH,NEW,HIGH,1,2,0,0
125,3,3587.45,HIGH,RECURRING,LOW,0,1,0,0
125,4,4177.09,HIGH,RECURRING,LOW,0,1,0,0
126,0,6615.40,HIGH,NEW,HIGH,0,1,0,0
127,0,7027.07,HIGH,RECURRING,LOW,1,1,0,0
127,1,6347.52,HIGH,NEW,HIGH,0,0,1,0
127,2,3993.70,HIGH,RECURRING,LOW,0,0,1,0
127,3,27261.58,HIGH,RECURRING,HIGH,2,2,0,1
127,4,7163.59,HIGH,RECURRING,LOW,0,2,0,0
127,5,4267.47,HIGH,RECURRING,LOW,0,1,0,0
127,6,6196.67,HIGH,RECURRING,LOW,1,0,1,0
127,7,18426.61,HIGH,RECURRING,HIGH,0,3,0,0
127,8,8354.96,HIGH,NEW,LOW,0,0,0,1
127,9,13951.89,HIGH,NEW,LOW,2,1,0,1
127,10,10188.69,HIGH,NEW,LOW,0,1,0,1
127,11,4091.35,HIGH,RECURRING,LOW,0,1,0,0
128,0,22510.37,HIGH,RECURRING,LOW,1,4,1,0
128,1,7015.91,HIGH,RECURRING,HIGH,0,1,0,0
128,2,16963.60,HIGH,NEW,HIGH,0,0,1,1
129,0,7986.78,HIGH,RECURRING,LOW,2,0,1,0
129,1,19313.00,HIGH,RECURRING,LOW,0,0,1,2
129,2,11291.08,HIGH,RECURRING,HIGH,0,0,0,1
130,0,11263.29,HIGH,RECURRING,LOW,0,2,1,0
130,1,8044.24,HIGH,NEW,LOW,0,2,0,0
130,2,18784.17,HIGH,NEW,LOW,1,3,0,1
131,0,6764.98,HIGH,RECURRING,LOW,0,2,0,0
131,1,5836.03,HIGH,RECURRING,HIGH,0,1,0,0
131,2,13349.93,HIGH,NEW,LOW,0,2,1,0
131,3,22187.19,HIGH,RECURRING,HIGH,0,2,1,0
132,0,13579.17,HIGH,RECURRING,LOW,0,2,1,0
132,1,5740.05,HIGH,RECURRING,HIGH,0,1,0,0
132,2,10824.71,HIGH,RECURRING,HIGH,0,2,0,0
132,3,6734.70,HIGH,NEW,LOW,1,0,1,0
133,0,8234.86,HIGH,RECURRING,LOW,0,1,1,0
133,1,13351.12,HIGH,RECURRING,HIGH,0,2,0,0
133,2,8939.16,HIGH,RECURRING,LOW,1,2,0,0
